,Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020,Close 2021
2452,532413,CEREBRAINT,CEREBRA INTEGRATED TECHNOLOGIES LTD.,Active,B,10.0,INE345B01019,Computer Hardware,Equity,23.00,40.30,28.10,23.95,33.95,36.20
2453,532416,NEXTMEDIA,NEXT MEDIAWORKS LTD.,Active,T,10.0,INE747B01016,Publishing,Equity,17.85,18.25,24.85,10.12,6.26,6.30
2454,532419,SMARTLINK,Smartlink Holdings Ltd,Active,T,2.0,INE178C01020,IT Networking Equipment,Equity,100.55,111.65,86.00,83.90,88.35,88.35
2455,532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,Active,A,1.0,INE102D01028,Personal Products,Equity,"1,511.80",999.25,813.65,684.80,740.15,750.40
2456,532425,GENUSPRIME,Genus Prime Infra Ltd,Active,XT,2.0,INE256D01014,Commodity Chemicals,Equity,4.11,3.00,3.59,2.04,2.60,2.90
2457,532430,BFUTILITIE,BF UTILITIES LTD.-$,Active,A,5.0,INE243D01012,Electric Utilities,Equity,391.65,506.10,216.00,315.90,290.75,298.60
2458,532432,UNITDSPR,UNITED SPIRITS LTD.,Active,B,2.0,INE854D01024,Breweries & Distilleries,Equity,"1,940.75","3,671.15",634.80,599.35,577.40,631.00
2459,532435,SANINFRA,Sanmit Infra Limited,Active,X,10.0,INE799C01023,Realty,Equity,3.41,7.94,15.17,49.50,93.40,93.80
2460,532439,OLECTRA,Olectra Greentech Ltd,Active,B,4.0,INE260D01016,Industrial Machinery,Equity,26.70,198.05,233.45,174.90,135.85,136.20
2461,532440,MPSLTD,MPS LTD.,Active,B,10.0,INE943D01017,Comm.Printing/Stationery,Equity,672.05,640.25,483.65,469.20,365.15,373.40
2462,532441,RAINBOWDQ,RAINBOW DENIM LTD.,Active,X,10.0,INE820D01025,Textiles,Equity,7.15,6.17,5.74,4.75,1.43,1.33
2463,532443,CERA,CERA SANITARYWARE LTD.,Active,A,5.0,INE739E01017,Furniture-Furnishing-Paints,Equity,"2,031.50","3,721.35","2,365.85","2,691.55","3,390.00","3,548.80"
2464,532444,TSPIRITUAL,T.SPIRITUAL WORLD LTD.,Active,X,10.0,INE541C01037,IT Software Products,Equity,0.78,0.72,0.86,0.49,0.33,0.38
2465,532454,BHARTIARTL,BHARTI AIRTEL LTD.,Active,A,5.0,INE397D01024,Telecom Services,Equity,305.35,529.40,312.90,455.80,509.30,540.25
2466,532455,SHALIWIR,SHALIMAR WIRES INDUSTRIES LTD.,Active,X,2.0,INE655D01025,Copper,Equity,3.75,23.65,16.55,4.68,5.61,5.99
2467,532456,COMPUAGE,COMPUAGE INFOCOM LTD.,Active,B,2.0,INE070C01037,Storage Media & Peripherals,Equity,207.10,48.60,22.45,16.15,15.98,16.90
2468,532457,GULPOLY,GULSHAN POLYOLS LTD.,Active,B,1.0,INE255D01024,Commodity Chemicals,Equity,73.70,86.35,65.00,41.60,82.25,84.60
2469,532459,FAZE3AUTO,Faze Three Autofab Ltd-$,Active,XT,10.0,INE207D01017,Textiles,Equity,46.80,65.50,36.50,29.75,49.00,50.00
2470,532460,PONNIERODE,PONNI SUGARS (ERODE) LTD.,Active,B,10.0,INE838E01017,Sugar,Equity,203.75,170.30,139.95,165.00,162.00,163.20
2471,532461,PNB,PUNJAB NATIONAL BANK,Active,A,2.0,INE160A01022,Banks,Equity,115.60,171.50,78.10,64.35,33.05,35.40
2472,532466,OFSS,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,Active,A,5.0,INE881D01027,IT Consulting & Software,Equity,"3,119.15","4,082.55","3,708.70","2,739.55","3,209.45","3,343.80"
2473,532468,KAMAHOLD,Kama Holdings Limited-$,Active,A,10.0,INE411F01010,Holding Companies,Equity,"2,357.70","3,732.10","5,349.75","5,842.35","6,139.35","5,963.30"
2474,532475,APTECHT,APTECH LTD.,Active,A,10.0,INE266F01018,IT Training Services,Equity,165.85,364.70,191.70,161.15,157.55,150.60
2475,532477,UNIONBANK,UNION BANK OF INDIA,Active,A,10.0,INE692A01016,Banks,Equity,123.10,144.35,85.70,54.80,31.55,31.80
2476,532478,UBL,UNITED BREWERIES LTD.-$,Active,A,1.0,INE686F01025,Breweries & Distilleries,Equity,781.50,"1,081.55","1,376.75","1,272.20","1,185.75","1,249.80"
2477,532479,ISMTLTD,ISMT LTD.,Active,B,5.0,INE732F01019,Iron & Steel/Interm.Products,Equity,8.57,15.81,8.25,4.50,11.34,11.42
2478,532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,Active,T,10.0,INE781B01015,Roads & Highways,Equity,13.21,13.06,7.82,3.48,6.47,6.81
2479,532482,GRANULES,GRANULES INDIA LTD.-$,Active,A,1.0,INE101D01020,Pharmaceuticals,Equity,107.95,137.30,89.65,123.10,352.15,367.30
2480,532483,CANBK,CANARA BANK,Active,A,10.0,INE476A01014,Banks,Equity,262.85,360.90,275.00,221.30,128.95,130.95
2481,532485,BLIL,BALMER LAWRIE INVESTMENTS LTD.,Active,B,10.0,INE525F01017,Finance (including NBFCs),Equity,369.70,482.95,395.90,418.75,403.75,396.95
2482,532486,POKARNA,POKARNA LTD.,Active,Z,2.0,INE637C01025,Construction Materials,Equity,906.00,213.50,166.45,92.90,180.15,222.85
2483,532488,DIVISLAB,DIVI'S LABORATORIES LTD.,Active,A,2.0,INE361B01024,Pharmaceuticals,Equity,783.10,"1,098.20","1,482.20","1,846.10","3,842.45","3,858.15"
2484,532493,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS LTD.,Active,A,2.0,INE386C01029,Defence,Equity,109.45,114.10,77.35,82.95,124.50,128.55
2485,532497,RADICO,RADICO KHAITAN LTD.,Active,A,2.0,INE944F01028,Breweries & Distilleries,Equity,111.65,293.35,400.50,313.40,457.10,509.00
2486,532498,SHRIRAMCIT,SHRIRAM CITY UNION FINANCE LTD.,Active,A,10.0,INE722A01011,Finance (including NBFCs),Equity,"1,801.60","2,104.90","1,599.65","1,413.20","1,060.20","1,144.85"
2487,532500,MARUTI,MARUTI SUZUKI INDIA LTD.,Active,A,5.0,INE585B01010,Cars & Utility Vehicles,Equity,"5,323.00","9,731.35","7,462.30","7,367.20","7,649.70","8,015.95"
2488,532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,Active,X,10.0,INE296E01026,Textiles,Equity,526.65,"1,501.05",749.80,824.00,702.45,737.25
2489,532504,NAVINFLUOR,Navin Fluorine International Limited-$,Active,A,2.0,INE048G01026,Commodity Chemicals,Equity,"2,524.40",828.85,696.10,"1,006.35","2,612.05","2,711.90"
2490,532505,UCOBANK,UCO BANK,Active,A,10.0,INE691A01018,Banks,Equity,33.35,29.80,20.25,16.70,12.68,12.99
2491,532507,BAGFILMS,B.A.G.FILMS & MEDIA LTD.,Active,T,2.0,INE116D01028,Broadcasting & Cable TV,Equity,3.96,7.46,4.95,1.86,3.30,3.33
2492,532508,JSL,JINDAL STAINLESS LTD.,Active,A,2.0,INE220G01021,Iron & Steel/Interm.Products,Equity,37.75,104.35,34.25,38.60,75.75,88.45
2493,532509,SUPRAJIT,SUPRAJIT ENGINEERING LTD.-$,Active,A,1.0,INE399C01030,Auto Parts & Equipment,Equity,192.15,331.95,226.35,196.95,199.80,216.50
2494,532513,TVSELECT,TVS ELECTRONICS LTD.,Active,T,10.0,INE236G01019,Storage Media & Peripherals,Equity,189.75,395.15,199.00,104.30,128.00,133.25
2495,532514,IGL,INDRAPRASTHA GAS LTD.,Active,A,2.0,INE203G01027,Utilities:Non-Elec.,Equity,914.10,334.95,267.15,428.15,502.05,550.50
2496,532515,TVTODAY,TV TODAY NETWORK LTD.,Active,A,5.0,INE038F01029,Broadcasting & Cable TV,Equity,261.85,431.85,370.90,242.00,227.10,239.00
2497,532521,PALRED,Palred Technologies Limited,Active,T,10.0,INE218G01033,IT Software Products,Equity,98.70,88.70,40.30,16.50,42.00,41.50
2498,532522,PETRONET,PETRONET LNG LTD.,Active,A,10.0,INE347G01014,Oil Marketing & Distribution,Equity,367.70,254.55,223.50,267.90,247.60,268.45
2499,532523,BIOCON,BIOCON LTD.,Active,A,5.0,INE376G01013,Biotechnology,Equity,951.10,537.25,628.90,293.90,465.35,466.00
2500,532524,PTC,PTC INDIA LTD.,Active,A,10.0,INE877F01012,Electric Utilities,Equity,73.55,118.80,92.75,56.50,58.85,60.60
2501,532525,MAHABANK,BANK OF MAHARASHTRA,Active,A,10.0,INE457A01014,Banks,Equity,28.60,22.85,14.89,12.96,13.04,14.12
2502,532527,RKFORGE,RAMKRISHNA FORGINGS LTD.,Active,A,10.0,INE399G01015,Other Industrial Products,Equity,286.00,857.95,534.25,379.90,478.25,526.15
2503,532528,DATAMATICS,DATAMATICS GLOBAL SERVICES LTD.,Active,B,5.0,INE365B01017,IT Software Products,Equity,127.90,145.90,106.00,72.90,115.75,124.40
2504,532529,NDTV,NEW DELHI TELEVISION LTD.,Active,B,4.0,INE155G01029,Broadcasting & Cable TV,Equity,69.65,45.80,38.45,26.00,39.35,39.40
2505,532531,STAR,Strides Pharma Science Ltd,Active,A,10.0,INE939A01011,Pharmaceuticals,Equity,"1,060.60",822.75,461.05,362.00,877.50,943.35
2506,532532,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD.,Active,A,2.0,INE455F01025,Construction & Engineering,Equity,8.07,26.00,7.70,1.96,7.46,8.05
2507,532538,ULTRACEMCO,ULTRATECH CEMENT LTD.,Active,A,10.0,INE481G01011,Cement & Cement Products,Equity,"3,245.75","4,320.80","4,002.70","4,046.85","5,284.65","5,590.25"
2508,532539,MINDAIND,MINDA INDUSTRIES LTD.-$,Active,A,2.0,INE405E01023,Auto Parts & Equipment,Equity,300.95,"1,282.25",323.50,351.55,398.65,401.70
2509,532540,TCS,TATA CONSULTANCY SERVICES LTD.,Active,A,1.0,INE467B01029,IT Consulting & Software,Equity,"2,361.95","2,700.40","1,893.55","2,161.30","2,870.20","3,120.35"
2510,532541,COFORGE,Coforge Ltd,Active,A,10.0,INE591G01017,IT Consulting & Software,Equity,423.70,646.30,"1,149.45","1,589.85","2,706.05","2,801.65"
2511,532543,GULFPETRO,GP Petroleums Limited,Active,B,5.0,INE586G01017,Oil Marketing & Distribution,Equity,82.10,84.70,66.65,44.10,47.50,48.30
2512,532548,CENTURYPLY,CENTURY PLYBOARDS (I) LTD.-$,Active,A,1.0,INE348B01021,Forest Products,Equity,168.05,339.70,177.85,160.80,233.05,247.25
2513,532553,WELENT,Welspun Enterprises Ltd,Active,A,10.0,INE625G01013,Construction & Engineering,Equity,60.35,175.30,113.40,76.50,86.40,86.25
2514,532555,NTPC,NTPC LTD.,Active,A,10.0,INE733E01010,Electric Utilities,Equity,164.70,177.20,148.65,119.05,99.30,100.15
2515,532604,SALSTEEL,S.A.L.STEEL LTD.,Active,B,10.0,INE658G01014,Iron & Steel/Interm.Products,Equity,3.84,6.60,6.63,2.45,4.25,4.98
2516,532605,JBMA,JBM AUTO LTD.,Active,B,5.0,INE927D01028,Auto Parts & Equipment,Equity,230.70,549.05,308.70,285.25,277.80,305.70
2517,532610,DWARKESH,DWARIKESH SUGAR INDUSTRIES LTD.,Active,A,1.0,INE366A01041,Sugar,Equity,320.60,47.30,22.10,33.35,30.95,31.85
2518,532612,INDOCO,INDOCO REMEDIES LTD.,Active,A,2.0,INE873D01024,Pharmaceuticals,Equity,259.55,279.75,217.65,191.60,304.25,325.05
2519,532613,VIPCLOTHNG,VIP Clothing Ltd,Active,B,2.0,INE450G01024,Comm.Trading  & Distribution,Equity,52.10,78.90,28.10,8.04,13.20,17.58
2520,532616,XCHANGING,XCHANGING SOLUTIONS LTD.,Active,B,10.0,INE692G01013,BPO/KPO,Equity,51.25,61.35,45.15,55.70,86.80,87.15
2521,532617,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,Active,Z,10.0,INE802G01018,Airlines,Equity,347.35,831.30,277.65,29.60,122.00,163.40
2522,532621,MORARJEE,MORARJEE TEXTILES LTD.,Active,T,7.0,INE161G01027,Textiles,Equity,51.05,56.35,25.15,13.14,14.25,13.90
2523,532622,GDL,GATEWAY DISTRIPARKS LTD.,Active,A,10.0,INE852F01015,Transportation - Logistics,Equity,245.45,236.20,129.55,122.35,121.80,123.15
2524,532624,JINDALPHOT,JINDAL PHOTO LTD.,Active,T,10.0,INE796G01012,Photographic Products,Equity,78.20,78.95,32.25,13.85,26.42,25.00
2525,532626,PONDYOXIDE,PONDY OXIDES & CHEMICALS LTD.,Active,X,10.0,INE063E01046,Other Non-Ferrous Metals,Equity,242.95,642.05,388.35,170.85,211.75,259.20
2526,532627,JPPOWER,Jaiprakash Power Ventures Limited,Active,B,10.0,INE351F01018,Electric Utilities,Equity,3.96,9.52,2.05,1.64,3.23,3.30
2527,532628,3IINFOTECH,3I INFOTECH LTD.,Active,B,10.0,INE748C01020,IT Consulting & Software,Equity,5.63,8.05,3.64,1.99,6.51,8.69
2528,532629,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.,Active,T,10.0,INE748A01016,Construction & Engineering,Equity,49.95,61.50,10.48,4.62,5.18,5.88
2529,532630,GOKEX,GOKALDAS EXPORTS LTD.,Active,B,5.0,INE887G01027,Other Apparels & Accessories,Equity,61.90,135.65,77.30,72.00,89.45,89.90
2530,532633,ALLSEC,ALLSEC TECHNOLOGIES LTD.,Active,B,10.0,INE835G01018,BPO/KPO,Equity,370.40,447.30,205.00,285.00,293.50,277.85
2531,532636,IIFL,IIFL Finance Ltd,Active,A,2.0,INE530B01024,Other Financial Services,Equity,262.40,667.35,502.50,139.50,113.75,115.30
2532,532637,MANGALAM,MANGALAM DRUGS & ORGANICS LTD.,Active,B,10.0,INE584F01014,Pharmaceuticals,Equity,133.05,219.25,73.20,27.95,140.05,137.75
2533,532638,SHOPERSTOP,SHOPPERS STOP LTD.,Active,A,5.0,INE498B01024,Department Stores,Equity,288.25,553.80,529.50,370.85,199.85,202.70
2534,532640,CYBERMEDIA,CYBER MEDIA (INDIA) LTD.,Active,B,10.0,INE278G01037,Publishing,Equity,12.16,13.11,8.32,2.65,3.78,4.56
2535,532641,NDL,Nandan Denim Limited,Active,B,10.0,INE875G01030,Textiles,Equity,111.70,163.05,62.70,30.10,26.70,32.65
2536,532642,JSWHL,JSW Holdings Limited,Active,A,10.0,INE824G01012,Holding Companies,Equity,"1,347.60","1,794.35","2,321.60","2,186.20","3,869.90","3,666.50"
2537,532644,JKCEMENT,J.K.CEMENT LTD.,Active,A,10.0,INE823G01014,Cement & Cement Products,Equity,718.35,"1,112.95",715.35,"1,169.75","1,918.00","2,248.15"
2538,532645,BEEYU,BEEYU OVERSEAS LTD.,Active,XT,10.0,INE052B01011,Comm.Trading  & Distribution,Equity,0.80,0.36,0.37,0.35,0.72,0.83
2539,532648,YESBANK,YES BANK LTD.,Active,A,2.0,INE528G01035,Banks,Equity,"1,156.30",315.05,181.75,46.95,17.86,18.05
2540,532649,NECLIFE,NECTAR LIFESCIENCES LTD.,Active,B,1.0,INE023H01027,Pharmaceuticals,Equity,32.90,38.80,20.55,12.13,23.95,23.50
2541,532650,MSPL,MSP STEEL & POWER LTD.,Active,B,10.0,INE752G01015,Iron & Steel Products,Equity,10.75,21.65,13.47,7.31,8.01,7.84
2542,532651,SPLIL,SPL INDUSTRIES LTD.,Active,B,10.0,INE978G01016,Other Apparels & Accessories,Equity,26.30,23.15,65.60,33.70,34.20,37.30
2543,532652,KTKBANK,KARNATAKA BANK LTD.,Active,A,10.0,INE614B01018,Banks,Equity,111.80,151.80,112.05,72.00,57.75,64.25
2544,532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,B,5.0,INE942G01012,Tea & Coffee,Equity,139.45,205.00,118.55,4.66,21.90,23.40
2545,532656,FACORALL,FACOR ALLOYS LTD.,Active,XT,1.0,INE828G01013,Iron & Steel/Interm.Products,Equity,2.19,3.43,2.11,1.73,3.36,4.06
2546,532659,IDFC,IDFC LIMITED,Active,A,10.0,INE043D01016,Finance (including NBFCs),Equity,53.80,62.95,43.75,39.25,37.00,43.05
2547,532660,VIVIMEDLAB,VIVIMED LABS LTD.,Active,B,2.0,INE526G01021,Pharmaceuticals,Equity,89.65,103.95,36.85,12.40,18.00,17.85
2548,532661,RML,RANE (MADRAS) LTD.,Active,B,10.0,INE050H01012,Auto Parts & Equipment,Equity,414.20,733.90,507.60,334.10,269.35,263.50
2549,532662,HTMEDIA,HT MEDIA LTD.,Active,B,2.0,INE501G01024,Publishing,Equity,72.40,102.00,40.00,14.35,16.20,18.50
2550,532663,SASKEN,Sasken Technologies Ltd,Active,A,10.0,INE231F01020,IT Consulting & Software,Equity,402.90,734.10,680.50,572.30,813.50,862.95
2551,532666,FCSSOFT,FCS SOFTWARE SOLUTIONS LTD.,Active,T,1.0,INE512B01022,IT Consulting & Software,Equity,0.31,0.21,0.22,0.22,0.79,1.02
2552,532667,SUZLON,SUZLON ENERGY LTD.,Active,T,2.0,INE040H01021,Heavy Electrical Equipment,Equity,13.82,15.54,5.42,1.87,6.55,7.91
2553,532668,AURIONPRO,AURIONPRO SOLUTIONS LTD.,Active,B,10.0,INE132H01018,IT Software Products,Equity,139.85,233.75,128.70,58.75,92.20,87.30
2554,532670,RENUKA,SHREE RENUKA SUGARS LTD.,Active,B,1.0,INE087H01022,Sugar,Equity,13.93,16.35,10.74,8.48,12.14,12.24
2555,532673,KMSUGAR,K.M.SUGAR MILLS LTD.,Active,B,2.0,INE157H01023,Sugar,Equity,29.30,18.55,8.05,7.51,11.96,12.25
2556,532674,BASML,BANNARI AMMAN SPINNING MILLS LTD.,Active,T,10.0,INE186H01014,Textiles,Equity,276.70,335.40,213.50,115.50,135.30,156.25
2557,532678,BRFL,BOMBAY RAYON FASHIONS LTD.,Active,B,10.0,INE589G01011,Textiles,Equity,149.15,124.55,8.46,4.20,11.50,12.00
2558,532679,SORILINFRA,SORIL Infra Resources Ltd,Active,B,10.0,INE034H01016,Diversified,Equity,97.70,315.85,388.95,118.40,136.25,137.65
2559,532683,AIAENG,AIA ENGINEERING LTD.,Active,A,2.0,INE212H01026,Other Industrial Goods,Equity,"1,294.10","1,546.15","1,679.85","1,650.00","1,967.45","2,001.35"
2560,532684,EKC,EVEREST KANTO CYLINDER LTD.,Active,B,2.0,INE184H01027,Other Industrial Products,Equity,33.25,69.75,31.70,29.30,51.95,59.10
2561,532686,KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.,Active,T,10.0,INE202H01019,Transport Related Services,Equity,38.60,45.20,23.90,20.25,27.90,31.50
2562,532687,REPRO,REPRO INDIA LTD.,Active,B,10.0,INE461B01014,Comm.Printing/Stationery,Equity,400.70,780.90,612.75,625.40,407.20,387.20
2563,532689,PVR,PVR LTD.,Active,A,10.0,INE191H01014,Specialty Retail,Equity,"1,152.80","1,413.80","1,601.80","1,898.70","1,319.80","1,454.65"
2564,532690,RAMSARUP,RAMSARUP INDUSTRIES LTD.,Active,Z,10.0,INE005D01015,Iron & Steel/Interm.Products,Equity,2.35,2.15,0.38,0.40,0.73,0.94
2565,532692,RMCL,RADHA MADHAV CORPORATION LTD.,Active,T,10.0,INE172H01014,Containers & Packaging,Equity,21.55,25.60,25.90,6.22,3.24,3.97
2566,532693,PUNJLLOYD,PUNJ LLOYD LTD.,Active,Z,2.0,INE701B01021,Construction & Engineering,Equity,18.75,24.30,4.19,1.09,2.23,2.82
2567,532694,BARTRONICS,BARTRONICS INDIA LTD.,Active,Z,10.0,INE855F01034,Misc.Commercial Services,Equity,19.25,14.87,7.39,1.33,3.88,4.68
2568,532695,CELEBRITY,CELEBRITY FASHIONS LTD.,Active,B,10.0,INE185H01016,Other Apparels & Accessories,Equity,8.83,15.45,9.25,7.02,5.30,7.03
2569,532696,EDUCOMP,EDUCOMP SOLUTIONS LTD.,Active,Z,2.0,INE216H01027,Education,Equity,10.29,5.59,2.52,1.00,3.84,4.30
2570,532698,NITINSPIN,NITIN SPINNERS LTD.,Active,T,10.0,INE229H01012,Textiles,Equity,69.45,115.60,95.35,50.80,71.15,91.80
2571,532699,ROHLTD,ROYAL ORCHID HOTELS LTD.,Active,B,10.0,INE283H01019,Hotels,Equity,74.50,161.25,130.10,70.55,76.15,75.20
2572,532700,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,Active,B,10.0,INE265F01028,Broadcasting & Cable TV,Equity,812.00,753.50,623.10,253.75,159.60,171.55
2573,532701,CELLA,Cella Space Ltd,Active,Z,10.0,INE266H01014,Paper & Paper Products,Equity,8.24,8.63,6.50,4.60,6.36,5.87
2574,532702,GSPL,GUJARAT STATE PETRONET LTD.,Active,A,10.0,INE246F01010,Utilities:Non-Elec.,Equity,139.45,226.60,174.85,219.40,221.05,210.30
2575,532705,JAGRAN,JAGRAN PRAKASHAN LTD.,Active,A,2.0,INE199G01027,Publishing,Equity,179.65,179.35,116.75,63.00,42.85,45.45
2576,532706,INOXLEISUR,INOX LEISURE LTD.,Active,A,10.0,INE312H01016,Specialty Retail,Equity,230.95,291.25,246.85,381.25,282.65,346.00
2577,532707,DYNPRO,DYNEMIC PRODUCTS LTD.,Active,B,10.0,INE256H01015,Specialty Chemicals,Equity,146.75,199.05,136.75,143.00,261.55,276.20
2578,532708,GVKPIL,GVK POWER & INFRASTRUCTURE LTD.,Active,Z,1.0,INE251H01024,Electric Utilities,Equity,5.41,18.55,7.75,4.02,2.94,3.15
2579,532710,SADBHAV,SADBHAV ENGINEERING LTD.,Active,A,1.0,INE226H01026,Construction & Engineering,Equity,272.90,425.90,210.85,107.80,62.50,62.05
2580,532712,RCOM,RELIANCE COMMUNICATIONS LTD.,Active,B,5.0,INE330H01018,Telecom Services,Equity,34.05,36.22,14.39,0.87,2.01,2.07
2581,532713,SAKUMA,SAKUMA EXPORTS LTD.,Active,B,1.0,INE190H01024,Comm.Trading  & Distribution,Equity,61.50,164.25,33.15,6.67,7.94,7.00
2582,532714,KEC,KEC INTERNATIONAL LTD.,Active,A,2.0,INE389H01022,Heavy Electrical Equipment,Equity,140.15,384.00,301.40,301.25,364.45,362.30
2583,532716,GILLANDERS,GILLANDERS ARBUTHNOT & CO.LTD.,Active,B,10.0,INE047B01011,Diversified,Equity,62.15,82.85,56.00,28.10,48.00,46.40
2584,532717,INDOTECH,INDO TECH TRANSFORMERS LTD.,Active,B,10.0,INE332H01014,Heavy Electrical Equipment,Equity,214.60,235.05,107.85,111.50,115.60,111.30
2585,532719,BLKASHYAP,B.L.KASHYAP AND SONS LTD.,Active,B,1.0,INE350H01032,Realty,Equity,20.05,65.45,21.65,8.78,10.44,11.83
2586,532720,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,Active,A,2.0,INE774D01024,Finance (including NBFCs),Equity,270.05,472.35,473.15,322.30,174.80,190.00
2587,532721,VISASTEEL,VISA STEEL LTD.,Active,B,10.0,INE286H01012,Iron & Steel/Interm.Products,Equity,16.95,19.75,8.95,5.00,6.49,8.40
2588,532722,NITCO,NITCO LTD.,Active,B,10.0,INE858F01012,Furniture-Furnishing-Paints,Equity,49.80,109.55,42.15,29.70,25.45,28.35
2589,532723,MPDL,MPDL Ltd,Active,X,10.0,INE493H01014,Realty,Equity,14.00,12.40,9.26,2.99,13.75,14.00
2590,532725,SOLARINDS,SOLAR INDUSTRIES INDIA LTD.,Active,A,2.0,INE343H01029,Specialty Chemicals,Equity,671.00,"1,188.85","1,087.40","1,063.10","1,092.35","1,129.10"
2591,532726,GALLANTT,GALLANTT METAL LTD.,Active,B,10.0,INE297H01019,Iron & Steel/Interm.Products,Equity,39.45,33.95,56.40,29.00,39.05,48.15
2592,532728,MALUPAPER,MALU PAPER MILLS LTD.,Active,T,10.0,INE383H01017,Paper & Paper Products,Equity,25.35,45.00,37.45,28.95,30.40,29.95
2593,532729,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,Active,B,10.0,INE786F01031,Sugar,Equity,54.65,146.20,91.70,108.45,100.05,105.10
2594,532730,SGL,STL GLOBAL LTD.,Active,B,10.0,INE353H01010,Textiles,Equity,15.85,21.00,8.89,6.10,8.33,9.44
2595,532731,ROHITFERRO,ROHIT FERRO-TECH LTD.,Active,T,10.0,INE248H01012,Iron & Steel/Interm.Products,Equity,5.25,4.40,1.90,0.57,1.48,1.81
2596,532732,KKCL,KEWAL KIRAN CLOTHING LTD.,Active,B,10.0,INE401H01017,Other Apparels & Accessories,Equity,"1,775.00","1,900.00","1,255.00","1,000.00",829.75,945.00
2597,532733,SUNTV,SUN TV NETWORK LTD.,Active,A,5.0,INE424H01027,Broadcasting & Cable TV,Equity,492.60,990.50,609.00,440.20,481.00,528.05
2598,532734,GPIL,GODAWARI POWER & ISPAT LTD.,Active,A,10.0,INE177H01013,Iron & Steel/Interm.Products,Equity,58.60,342.30,295.00,231.95,475.65,533.90
2599,532735,RSYSTEMINT,R Systems International Limited,Active,A,1.0,INE411H01032,IT Consulting & Software,Equity,57.30,46.60,49.10,70.00,120.75,123.00
2600,532737,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LTD.,Active,B,10.0,INE296H01011,Other Financial Services,Equity,56.95,221.05,105.50,70.15,79.60,72.30
2601,532738,TANTIACONS,TANTIA CONSTRUCTIONS LTD.,Active,Z,10.0,INE388G01018,Construction & Engineering,Equity,15.65,18.85,4.85,1.52,1.91,2.54
2602,532740,LOKESHMACH,LOKESH MACHINES LTD.,Active,B,10.0,INE397H01017,Industrial Machinery,Equity,67.10,72.85,48.05,33.25,34.05,42.60
2603,532741,KAMDHENU,Kamdhenu Ltd,Active,B,10.0,INE390H01012,Iron & Steel/Interm.Products,Equity,68.65,210.90,170.00,95.10,113.60,127.85
2604,532742,PAUSHAKLTD,PAUSHAK LTD.,Active,X,10.0,INE111F01016,Specialty Chemicals,Equity,527.00,"1,178.25","2,371.90","2,461.80","3,760.70","3,829.00"
2605,532744,GTNTEX,GTN TEXTILES LTD.,Active,B,10.0,INE302H01017,Textiles,Equity,12.90,23.90,10.05,4.85,6.90,7.43
2606,532745,INDICAP,Inditrade Capital Limited,Active,X,10.0,INE347H01012,Other Financial Services,Equity,37.45,92.65,44.95,41.45,36.85,40.20
2607,532746,UNITY,UNITY INFRAPROJECTS LTD.,Active,Z,2.0,INE466H01028,Construction & Engineering,Equity,8.10,6.51,1.60,0.35,1.32,1.31
2608,532748,PFOCUS,PRIME FOCUS LTD.,Active,B,1.0,INE367G01038,Movies & Entertainment,Equity,66.55,125.00,61.75,43.10,52.45,49.10
2609,532749,ALLCARGO,ALLCARGO LOGISTICS LTD.,Active,A,2.0,INE418H01029,Transportation - Logistics,Equity,179.00,208.40,108.60,97.35,133.75,136.50
2610,532751,EASUNREYRL,EASUN REYROLLE LTD.,Active,Z,2.0,INE268C01029,Other Elect.Equip./ Prod.,Equity,23.75,22.80,5.39,2.61,2.76,3.11
2611,532754,GMRINFRA,GMR INFRASTRUCTURE LTD.,Active,A,1.0,INE776C01039,Airport Services,Equity,11.88,22.45,16.40,21.00,26.45,27.60
2612,532755,TECHM,TECH MAHINDRA LTD.,Active,A,5.0,INE669C01036,IT Consulting & Software,Equity,488.70,503.85,721.10,762.60,973.05,"1,050.95"
2613,532756,MAHINDCIE,Mahindra CIE Automotive Limited,Active,A,10.0,INE536H01010,Other Industrial Products,Equity,183.50,257.75,255.75,164.75,171.80,174.60
2614,532757,VOLTAMP,VOLTAMP TRANSFORMERS LTD.,Active,A,10.0,INE540H01012,Heavy Electrical Equipment,Equity,889.00,"1,127.60","1,089.20","1,205.45","1,246.85","1,262.95"
2615,532759,ATLANTA,ATLANTA LTD.,Active,B,2.0,INE285H01022,Construction & Engineering,Equity,70.60,117.60,22.75,6.06,8.44,10.01
