,Security Code,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020,Close 2021
448,505255,528.15,827.85,"1,185.05","1,872.75","3,782.30","3,873.10"
449,505283,705.45,"1,061.90",180.05,142.35,170.10,185.95
450,505285,163.00,166.40,210.10,247.00,197.90,201.85
451,505299,25.90,49.55,63.60,56.00,74.10,82.70
452,505302,32.90,50.10,56.55,35.05,42.30,40.00
453,505320,51.25,39.60,28.95,27.50,24.85,NA
454,505324,45.35,57.30,31.10,14.50,10.94,14.42
455,505336,0.36,0.40,0.46,0.58,0.66,0.69
456,505355,"1,904.30",526.85,436.75,659.90,548.50,577.75
457,505358,27.45,69.55,57.75,38.00,33.80,33.60
458,505368,592.45,744.00,390.20,371.00,470.90,579.80
459,505400,42.05,69.70,57.05,44.15,45.40,49.50
460,505412,"1,715.00","3,353.20","3,092.15","2,832.20","3,073.00","3,556.10"
461,505504,NA,NA,NA,15.55,NA,NA
462,505509,65.00,40.10,90.35,92.95,186.30,185.90
463,505515,24.05,30.45,27.15,9.51,15.37,16.90
464,505523,0.25,0.20,0.26,0.15,0.66,0.72
465,505526,2.55,7.25,65.25,64.40,57.85,59.60
466,505533,165.95,329.85,385.80,342.65,456.05,452.30
467,505537,452.15,582.20,475.70,292.20,223.35,231.00
468,505576,30.70,64.95,58.90,121.00,72.15,69.95
469,505583,NA,NA,NA,NA,NA,NA
470,505585,NA,NA,NA,6.53,13.46,NA
471,505590,135.00,589.80,280.00,362.35,548.95,806.05
472,505594,NA,NA,NA,NA,NA,NA
473,505650,3.31,3.35,3.75,2.60,7.44,7.51
474,505658,NA,NA,NA,NA,NA,NA
475,505681,351.30,614.70,528.05,316.35,296.45,300.95
476,505685,55.75,NA,NA,78.25,90.55,NA
477,505688,102.80,206.75,167.60,79.80,79.95,74.75
478,505690,58.80,70.90,44.20,30.25,73.00,70.25
479,505693,27.25,35.70,47.50,38.00,36.90,33.55
480,505700,57.00,102.95,70.35,36.70,42.60,50.10
481,505703,14.26,26.70,18.70,4.97,4.96,NA
482,505710,32.45,70.45,50.45,49.90,42.70,46.10
483,505711,3.10,2.55,0.64,0.36,1.49,1.53
484,505712,173.80,360.95,166.40,46.95,62.40,68.90
485,505714,107.45,199.30,142.25,122.50,105.55,116.80
486,505720,138.65,148.45,103.75,93.00,121.30,130.25
487,505725,47.00,38.70,NA,34.55,105.00,97.70
488,505726,457.35,"1,354.60",847.80,667.95,"1,170.10","1,202.70"
489,505729,201.50,256.35,39.45,27.25,44.95,43.60
490,505737,285.00,579.40,279.00,160.55,171.80,181.75
491,505744,493.40,526.50,495.45,658.40,311.50,314.80
492,505750,686.00,"1,187.20",703.20,554.50,578.30,610.00
493,505790,"3,865.70","5,844.15","5,691.25","4,698.45","4,538.55","4,586.55"
494,505800,781.45,"2,443.95","1,357.75",775.15,673.50,656.50
495,505807,115.90,NA,NA,118.20,NA,NA
496,505827,174.65,431.90,328.60,187.60,165.40,168.75
497,505840,11.75,49.15,21.65,9.85,9.12,10.80
498,505850,74.55,3.76,53.56,46.00,60.70,59.10
499,505854,191.00,257.35,121.20,119.25,97.00,100.95
500,505872,340.45,670.65,852.80,649.25,578.50,581.35
501,505890,568.75,875.65,"1,077.25","1,004.30",857.35,897.95
502,505893,110.00,88.00,142.00,73.55,102.00,93.00
503,505978,"1,266.35","2,118.55","1,133.10",935.75,"1,001.15","1,075.85"
504,506003,8.36,11.42,4.15,8.80,3.53,4.43
505,506022,45.20,195.95,83.90,50.90,55.05,61.35
506,506024,NA,NA,NA,NA,NA,NA
507,506074,29.60,107.40,33.35,16.25,19.50,25.95
508,506076,323.70,543.05,558.00,600.85,715.75,744.95
509,506079,42.75,42.70,10.60,3.57,4.30,4.51
510,506087,NA,NA,NA,NA,NA,NA
511,506105,171.50,175.25,107.95,78.00,79.75,80.10
512,506107,NA,NA,52.50,NA,NA,NA
513,506109,118.60,327.40,137.80,63.05,64.90,78.65
514,506120,NA,NA,NA,NA,NA,NA
515,506122,49.85,61.45,50.70,28.25,44.55,56.40
516,506128,30.60,57.35,43.00,17.00,28.25,28.05
517,506134,24.00,9.45,8.82,3.20,3.19,3.05
518,506146,1.93,1.55,0.70,0.25,0.93,1.21
519,506161,NA,NA,NA,NA,NA,NA
520,506162,NA,NA,NA,NA,NA,NA
521,506166,17.70,NA,NA,18.05,18.40,NA
522,506178,NA,NA,NA,NA,NA,NA
523,506180,125.00,127.40,129.60,129.60,139.65,NA
524,506184,17.00,10.00,4.88,4.79,3.35,3.86
525,506186,16.20,21.60,31.40,30.85,13.75,14.47
526,506190,NA,NA,NA,NA,NA,NA
527,506194,101.25,175.55,60.80,26.55,30.60,37.45
528,506196,NA,NA,NA,NA,NA,NA
529,506197,154.90,211.25,166.05,150.95,202.30,201.00
530,506222,587.20,"1,075.45",686.80,717.75,832.45,912.65
531,506235,36.65,57.80,47.80,59.80,107.10,105.75
532,506248,30.45,68.90,37.85,31.75,63.10,67.75
533,506260,211.95,181.15,159.70,126.70,136.80,137.60
534,506261,56.50,74.15,44.55,31.40,49.20,55.65
535,506285,"4,210.95","4,457.00","4,217.45","3,562.00","5,433.95","5,794.75"
536,506313,19.60,29.85,32.85,48.10,81.90,NA
537,506365,22.50,42.35,28.00,6.93,26.30,33.45
538,506390,700.40,574.30,417.65,386.25,368.05,374.20
539,506395,292.10,576.40,450.05,532.30,813.95,816.80
540,506401,91.80,231.90,220.90,372.90,942.40,"1,055.15"
541,506405,114.30,118.65,132.55,107.60,206.35,191.85
542,506414,735.00,"1,739.00","1,012.00",718.35,317.50,310.45
543,506480,271.35,570.00,293.65,280.00,195.25,201.55
544,506520,10.97,18.65,10.14,3.40,4.54,5.02
545,506522,"1,100.00","1,276.70","1,535.95","1,550.00","1,878.85","1,975.00"
546,506525,66.15,97.35,68.40,41.20,49.30,64.80
547,506528,609.35,"1,352.85",893.90,636.90,579.90,595.95
548,506530,237.60,335.20,755.00,585.20,429.45,NA
549,506532,206.25,263.00,131.00,124.55,170.90,169.05
550,506543,5.38,5.69,4.72,1.94,3.60,3.32
551,506579,773.75,"1,225.05","1,149.00","1,031.05",822.90,835.40
552,506590,222.85,975.30,206.60,118.45,174.00,173.85
553,506597,67.80,191.35,131.10,116.15,181.05,199.40
554,506605,380.00,445.00,346.60,410.00,424.00,461.35
555,506618,246.20,481.25,712.05,497.80,779.25,800.30
556,506640,267.50,119.00,120.75,239.50,91.80,122.70
557,506642,27.20,94.70,881.10,112.70,24.30,24.90
558,506655,311.20,373.15,339.05,407.60,479.30,494.75
559,506685,163.80,392.10,249.80,179.45,238.90,254.60
560,506687,493.60,"1,396.10","1,422.50","1,142.50","1,568.40","1,688.45"
561,506690,256.15,331.65,190.80,159.55,261.45,280.75
562,506734,80.90,143.15,88.85,47.70,60.90,60.30
563,506767,305.05,667.90,802.20,"1,086.75","3,827.40","4,831.10"
564,506808,14.28,12.50,3.96,4.53,7.08,7.23
565,506820,925.05,"1,164.80","1,451.95","2,623.05","4,621.45","4,391.80"
566,506852,14.40,28.75,53.75,34.35,51.60,53.55
567,506854,69.05,130.20,227.80,114.10,185.85,231.65
568,506858,28.20,22.35,19.75,7.98,12.60,14.58
569,506863,4.18,3.24,1.85,0.75,0.61,0.77
570,506867,NA,NA,NA,NA,NA,NA
571,506879,47.85,57.40,31.00,59.20,251.00,255.35
572,506910,81.55,74.50,64.00,42.00,48.30,48.30
573,506919,93.70,108.30,69.15,39.00,310.75,273.90
574,506935,4.41,5.07,9.05,15.77,19.00,NA
575,506943,350.55,333.90,306.25,425.80,"1,017.15","1,044.10"
576,506945,NA,NA,NA,NA,NA,NA
577,506947,26.00,37.60,40.95,38.95,38.00,NA
578,506975,1.50,3.68,5.95,5.92,4.55,3.92
579,506981,89.65,157.00,124.95,98.40,94.30,107.40
580,507155,66.90,88.05,45.20,26.50,35.70,41.05
581,507180,45.65,63.25,28.15,32.65,44.25,43.15
582,507205,14.90,20.30,16.02,13.30,30.00,29.60
583,507265,82.95,73.50,102.00,81.25,107.00,104.00
584,507300,"4,600.00","3,204.35","2,799.20","1,810.00","1,774.95","1,710.00"
585,507315,35.80,23.85,13.18,8.89,10.08,10.62
586,507410,144.55,224.45,98.10,58.25,71.15,68.95
587,507435,60.00,78.90,72.65,68.00,63.40,65.70
588,507438,377.00,855.25,642.80,392.95,478.90,484.20
589,507442,33.20,29.70,11.89,7.19,5.99,5.75
590,507450,57.20,59.45,25.70,2.84,4.12,4.05
591,507474,40.00,51.10,60.60,49.95,45.60,57.10
592,507486,12.16,14.40,9.50,14.00,19.30,19.45
593,507488,513.60,944.80,760.45,450.85,415.30,445.85
594,507490,10.93,6.90,3.47,3.15,7.15,7.01
595,507498,10.16,8.19,6.03,5.21,5.07,5.30
596,507508,19.95,14.00,7.54,3.71,4.25,5.00
597,507514,126.00,180.75,157.25,110.40,32.25,32.70
598,507515,7.88,7.41,9.90,7.50,10.25,13.71
599,507522,18.00,5.00,4.40,4.25,4.39,4.38
600,507525,449.00,"1,221.00",819.00,630.00,706.50,715.20
601,507526,94.15,260.90,290.95,184.05,320.80,321.75
602,507543,NA,2.58,NA,NA,NA,NA
603,507552,925.00,"1,324.15",169.10,48.15,51.20,57.70
604,507580,121.65,208.75,134.00,56.50,82.50,77.75
605,507598,75.45,94.85,41.00,34.00,41.40,49.85
606,507609,56.75,119.80,64.50,40.75,57.95,55.10
607,507621,214.35,397.30,294.65,500.00,401.00,408.30
608,507645,"6,955.00","16,034.65","12,222.30","7,640.00","8,814.00","8,747.20"
609,507663,1.38,0.95,0.76,0.61,NA,NA
610,507685,474.00,313.40,330.25,245.95,386.25,430.15
611,507690,161.60,115.50,84.95,59.40,73.80,83.85
612,507717,732.30,731.65,467.10,411.55,769.10,791.70
613,507747,890.00,830.00,791.60,480.00,598.55,567.65
614,507753,18.85,67.00,33.90,24.05,29.30,28.50
615,507759,18.30,49.95,50.55,17.00,22.50,23.50
616,507779,97.25,159.00,132.60,66.10,125.85,129.30
617,507785,45.90,127.65,78.50,54.15,75.35,78.25
618,507789,34.05,38.15,31.55,25.75,71.55,84.10
619,507794,14.05,20.65,10.56,7.60,27.35,27.30
620,507808,10.73,15.80,14.05,6.52,6.48,NA
621,507813,38.25,46.10,41.30,39.00,39.00,43.50
622,507815,"4,286.30","6,779.95","6,496.70","6,580.40","5,790.30","5,883.40"
623,507817,103.50,128.00,94.05,45.45,56.00,66.25
624,507828,19.45,27.15,11.18,5.25,7.08,7.36
625,507836,659.15,452.60,336.25,370.00,232.95,223.00
626,507852,7.30,9.85,8.00,8.00,3.22,2.92
627,507864,25.55,47.95,18.80,46.95,29.45,29.75
628,507872,18.00,21.85,17.75,13.74,14.92,14.11
629,507878,4.03,9.64,2.09,1.00,1.88,2.16
630,507880,117.10,351.10,515.00,432.15,364.65,377.20
631,507886,30.00,31.00,28.00,26.50,13.07,NA
632,507894,16.10,15.92,9.22,12.54,10.40,11.44
633,507910,174.30,305.70,42.45,15.15,31.75,30.55
634,507912,64.25,132.95,170.60,89.00,120.15,111.70
635,507917,7.00,6.66,6.98,10.45,9.79,NA
636,507938,6.18,5.59,NA,NA,5.60,NA
637,507944,134.00,216.05,319.65,241.60,286.15,298.35
638,507946,13.00,21.85,28.80,27.40,22.80,23.30
639,507948,15.90,21.00,14.10,9.41,14.31,14.30
640,507952,NA,NA,NA,NA,NA,NA
641,507960,123.00,127.30,109.00,101.95,105.45,106.10
642,507962,14.65,7.23,NA,7.22,7.00,NA
643,507966,44.40,34.65,48.75,41.65,23.50,28.35
644,507970,39.35,40.70,26.20,12.00,18.45,18.50
645,507981,38.60,59.35,39.25,34.00,26.00,27.45
646,507987,NA,4.27,NA,4.06,NA,NA
647,507998,87.25,112.40,91.95,40.10,41.45,43.90
648,508136,182.35,318.35,192.00,148.00,168.00,169.90
649,508306,85.00,70.25,41.55,26.50,40.75,48.05
650,508486,"2,533.85","3,160.10","2,876.90","3,645.00","5,860.50","5,932.30"
651,508494,117.85,136.00,78.65,47.50,48.95,51.30
652,508571,18.05,47.00,58.80,55.80,41.50,43.00
653,508664,34.00,69.00,66.40,6.41,16.00,16.50
654,508670,930.00,"1,499.45","1,502.05","1,257.80","1,412.90",NA
655,508807,782.00,"1,182.65",602.10,380.30,415.70,411.35
656,508814,332.75,368.85,219.15,232.05,457.80,449.95
657,508867,NA,NA,NA,NA,NA,NA
658,508869,"1,179.60","1,205.25","1,258.70","1,441.55","2,411.30","2,557.25"
659,508875,75.00,188.00,135.00,77.00,50.85,61.00
660,508905,40.50,52.00,36.15,34.25,34.95,35.00
661,508906,191.95,580.50,503.60,251.05,327.80,333.75
662,508918,38.00,40.10,30.40,40.00,26.40,25.20
663,508922,38.25,35.00,12.35,9.00,12.51,13.78
664,508924,NA,NA,NA,NA,NA,NA
665,508929,NA,NA,NA,10.93,9.02,NA
666,508933,70.25,66.40,42.00,29.85,38.30,41.90
667,508941,469.00,608.25,420.25,327.35,447.40,502.95
668,508954,25.60,41.75,52.90,44.65,45.30,50.00
669,508956,2.49,2.71,0.90,0.74,1.19,1.24
670,508961,16.65,38.35,42.00,36.10,31.75,NA
671,508963,NA,NA,NA,6.66,6.52,6.80
672,508969,NA,24.60,1.05,0.57,1.37,1.43
673,508980,3.72,NA,NA,NA,NA,NA
674,508989,111.00,164.10,105.40,92.25,83.70,84.60
675,508993,4.66,4.89,NA,NA,NA,NA
676,508996,5.53,8.40,5.21,0.79,1.61,2.00
677,509003,NA,NA,NA,NA,NA,NA
678,509009,24.10,74.15,41.65,34.65,51.50,52.35
679,509015,8.17,7.23,12.35,8.00,6.40,NA
680,509020,3.99,4.75,4.45,2.38,7.55,7.58
681,509026,60.30,66.15,65.00,71.00,58.70,56.05
682,509038,37.50,24.00,19.90,19.00,18.75,18.75
683,509040,6.47,6.95,10.30,15.75,9.66,10.50
684,509046,NA,NA,NA,NA,NA,NA
685,509048,23.05,34.75,20.25,6.78,6.38,7.93
686,509051,0.18,0.19,0.19,0.19,0.32,0.38
687,509053,0.40,4.71,3.50,2.15,3.78,4.78
688,509055,184.55,652.80,430.20,241.00,390.35,394.05
689,509069,5.11,3.31,3.85,2.15,3.40,3.55
690,509073,3.23,4.00,5.25,3.00,21.30,22.50
691,509077,42.00,79.35,32.60,21.25,23.85,26.00
692,509079,53.20,127.40,93.55,61.20,116.95,129.70
693,509084,8.91,32.20,72.75,53.00,48.45,NA
694,509099,NA,NA,NA,10.31,10.31,NA
695,509148,22.70,23.85,7.46,2.17,3.25,3.10
696,509152,"1,390.00","1,348.75","1,097.75",824.00,872.05,915.95
697,509162,180.05,183.00,107.55,71.65,93.60,90.55
698,509196,22.00,46.90,86.80,42.65,31.50,35.00
699,509220,143.00,57.75,43.00,37.15,44.15,45.35
700,509243,"3,208.10","3,900.10","2,503.85","1,648.45","1,874.05","1,866.15"
701,509423,NA,NA,19.50,8.65,9.87,9.44
702,509438,"1,070.00","1,090.35","1,291.65","1,429.00","1,282.95","1,265.00"
703,509449,36.25,35.25,18.70,5.90,18.80,17.50
704,509470,"5,680.50",NA,"25,800.00","7,321.00","10,182.45","10,165.15"
705,509472,210.00,457.05,314.00,365.00,280.00,295.75
706,509480,210.55,271.00,330.65,515.50,759.35,810.25
707,509486,93.00,121.15,69.60,44.00,86.60,91.05
708,509488,72.95,709.60,756.45,303.15,303.50,324.25
709,509496,148.65,217.85,113.00,55.30,66.50,72.55
710,509525,"1,652.55","2,210.75","1,082.85",710.10,664.65,636.90
711,509546,23.15,23.40,25.00,17.05,16.30,14.70
712,509557,611.85,962.55,"1,214.90","1,206.40","2,269.65","2,294.05"
713,509563,8.67,5.55,2.80,3.79,6.58,6.33
714,509567,105.80,875.00,568.50,212.55,270.65,279.95
715,509597,301.30,482.10,303.00,185.85,197.65,187.65
716,509631,150.00,"2,332.35","3,719.55","1,065.80",924.65,978.35
717,509635,"1,540.95",528.35,292.90,167.55,225.10,244.65
718,509650,NA,NA,33.20,34.50,35.15,NA
719,509675,604.30,"1,496.10","2,063.70","1,215.65","2,284.90","2,230.35"
720,509692,207.55,201.90,100.05,107.40,132.35,145.55
721,509709,18.55,34.55,21.55,24.65,31.40,31.95
722,509715,96.75,114.90,90.45,47.85,70.50,72.45
723,509760,24.00,16.25,10.35,7.22,5.10,NA
724,509782,NA,NA,NA,NA,NA,NA
725,509820,242.00,353.65,194.00,246.30,312.60,313.60
726,509835,25.30,115.00,52.25,8.20,6.14,6.65
727,509845,NA,287.70,NA,821.30,855.60,NA
728,509870,NA,NA,NA,55.10,NA,NA
729,509874,139.75,200.35,72.65,83.20,89.60,99.20
730,509887,421.00,430.00,NA,NA,215.25,NA
731,509895,352.80,341.00,325.05,237.25,193.25,189.90
732,509910,NA,NA,NA,162.60,NA,NA
733,509917,NA,NA,NA,NA,NA,NA
734,509930,903.75,"1,291.10","1,173.95","1,152.35","1,628.95","1,797.45"
735,509945,190.00,157.50,167.00,94.75,233.75,208.05
736,509953,94.00,64.70,71.65,50.40,47.70,NA
737,509966,"2,409.50","3,204.95","3,279.20","4,216.60","3,708.45","3,665.70"
738,510245,2.70,4.89,2.92,3.07,14.96,19.99
739,511000,53.40,6.01,3.51,4.67,0.90,0.91
740,511012,23.55,13.80,0.46,0.19,0.36,0.44
741,511018,11.57,12.74,16.20,19.50,19.50,NA
742,511034,167.25,174.25,113.40,80.55,86.40,89.75
743,511048,NA,NA,NA,5.18,NA,NA
744,511060,NA,NA,NA,NA,NA,NA
745,511066,30.60,37.15,20.80,14.97,14.71,16.63
746,511072,243.70,582.85,249.40,16.80,29.65,24.50
747,511074,NA,NA,248.25,NA,253.20,NA
748,511076,18.50,33.55,27.40,29.95,20.90,20.60
749,511096,NA,NA,NA,NA,NA,NA
750,511108,233.90,582.25,199.90,90.85,112.80,131.75
751,511110,9.71,13.00,9.35,4.80,4.03,4.65
752,511116,3.33,2.73,0.46,0.20,0.22,0.27
753,511122,11.78,28.35,36.50,32.55,30.45,30.45
754,511131,14.00,15.30,6.50,4.73,5.92,5.55
755,511139,NA,NA,NA,NA,12.56,13.83
756,511144,45.15,49.40,9.41,7.98,5.98,6.82
757,511147,26.95,40.00,29.35,20.00,14.85,15.05
758,511149,NA,NA,NA,NA,13.46,13.99
759,511153,13.71,24.80,13.76,4.97,136.65,153.70
760,511176,16.00,16.80,16.40,15.20,17.70,17.35
761,511185,5.35,5.89,5.60,5.32,5.75,NA
762,511187,3.39,0.76,0.70,0.72,0.60,0.63
763,511196,"1,581.40",473.45,288.55,393.05,499.45,503.25
764,511200,76.15,63.20,63.20,63.20,62.00,NA
765,511208,14.36,31.35,7.26,3.30,4.92,5.51
766,511218,853.55,"1,480.15","1,239.90","1,171.50","1,046.25","1,296.20"
767,511243,945.35,"1,294.15","1,260.20",305.65,387.85,431.45
768,511254,NA,NA,NA,NA,NA,NA
769,511260,NA,NA,NA,15.90,16.65,NA
770,511333,48.00,95.85,56.95,50.40,68.45,82.25
771,511355,3.98,5.70,3.13,2.38,4.35,5.56
772,511359,26.90,38.90,25.00,12.75,16.40,15.55
773,511367,14.70,14.82,4.04,3.75,3.92,NA
774,511377,4.04,8.26,6.72,2.50,6.12,5.70
775,511389,103.90,19.65,3.36,4.74,6.25,6.94
776,511391,27.45,26.25,13.70,2.42,6.09,6.61
777,511401,1.78,1.99,3.00,3.00,2.79,2.66
778,511411,290.95,313.00,200.00,89.00,59.10,69.45
779,511413,88.70,273.25,143.10,91.15,101.95,102.70
780,511431,273.20,421.00,33.35,47.65,69.10,66.40
781,511441,NA,22.80,9.90,10.86,4.74,4.48
782,511447,NA,5.01,5.87,9.00,3.20,3.04
783,511451,8.00,13.04,3.04,1.50,5.24,5.72
784,511463,84.00,31.60,23.55,14.85,11.56,13.15
785,511473,12.61,22.60,9.34,7.00,11.10,12.03
786,511493,1.17,0.94,1.43,0.87,1.69,1.69
787,511501,15.15,22.50,18.50,14.14,16.95,17.80
788,511505,434.55,515.00,194.50,146.75,103.10,101.75
789,511507,4.68,5.00,4.30,4.38,2.38,3.16
790,511509,75.85,49.90,73.00,28.70,54.60,62.45
791,511523,1.42,18.95,9.00,9.00,7.60,8.46
792,511525,0.37,0.20,0.19,0.19,0.34,0.40
793,511533,90.50,77.45,44.60,25.00,38.15,42.30
794,511535,13.50,8.85,10.65,12.35,5.50,NA
795,511539,19.00,15.00,10.00,8.30,9.40,9.40
796,511543,5.82,9.72,9.00,5.72,5.00,4.75
797,511549,17.55,39.55,21.00,15.00,27.85,29.00
798,511551,28.30,77.35,42.00,23.00,37.50,40.00
799,511557,135.05,231.95,198.65,22.05,24.90,28.35
800,511559,22.55,72.40,31.45,28.90,27.60,27.40
801,511571,4.61,5.46,3.00,16.40,11.20,9.74
802,511577,10.32,11.88,7.32,9.12,10.00,NA
803,511585,2.30,3.27,2.89,2.65,2.10,2.05
804,511589,12.97,45.05,19.90,10.65,17.80,16.80
805,511593,8.74,13.82,6.20,5.70,3.47,3.87
806,511597,7.40,11.70,9.00,6.33,2.79,2.78
807,511601,6.75,13.50,10.20,6.00,14.37,14.83
808,511605,46.00,168.85,67.80,44.00,77.65,83.90
809,511609,25.90,18.45,18.80,11.40,10.45,10.26
810,511611,3.89,3.20,1.97,0.70,1.39,1.74
811,511628,30.60,75.45,20.50,19.70,51.00,48.00
812,511630,5.66,15.62,5.18,2.74,2.09,2.29
813,511634,NA,NA,NA,NA,NA,NA
814,511654,7.00,15.80,14.10,7.22,7.98,8.27
815,511658,138.30,77.40,50.00,27.65,64.95,63.80
816,511672,12.75,24.80,57.90,18.50,19.60,25.95
817,511676,269.10,462.70,261.65,156.35,120.40,127.75
818,511688,44.00,24.80,15.80,11.00,5.33,5.07
819,511692,23.45,25.00,33.00,25.40,22.00,21.50
820,511696,42.45,64.90,51.45,54.00,62.45,NA
821,511700,2.23,1.67,1.36,1.41,1.31,1.32
822,511702,7.70,5.95,9.29,7.03,5.25,5.30
823,511706,6.20,9.01,7.25,8.17,5.40,5.75
824,511710,1.30,1.14,1.26,1.00,2.90,3.00
825,511712,15.00,13.60,10.60,15.68,11.23,14.00
826,511714,52.50,63.50,37.05,15.25,30.00,23.30
827,511716,9.84,4.51,3.59,2.05,3.88,4.85
828,511724,71.70,206.90,79.15,55.80,36.00,35.95
829,511726,56.65,73.80,32.35,16.80,20.23,21.95
830,511728,10.25,8.70,13.90,8.40,11.43,10.03
831,511730,3.11,11.47,19.60,25.75,9.35,9.22
832,511736,195.75,2.19,0.70,0.20,0.20,0.25
833,511738,9.54,7.86,12.12,12.75,12.09,12.09
834,511742,22.90,52.05,209.30,168.00,122.95,120.20
835,511754,50.00,167.65,101.00,79.00,63.25,77.00
836,511756,5.23,9.45,6.50,7.35,4.15,4.15
837,511758,43.45,35.80,22.55,25.95,15.90,16.15
838,511760,2.42,2.66,2.70,2.99,3.68,NA
839,511764,16.61,38.70,39.00,34.60,14.30,15.79
840,511766,218.20,628.60,962.10,538.30,399.70,413.95
841,511768,23.45,60.30,43.05,17.06,25.60,23.70
842,512004,NA,NA,NA,NA,NA,NA
843,512008,45.00,63.20,NA,63.20,65.00,65.00
844,512011,NA,NA,NA,NA,NA,NA
845,512014,NA,NA,NA,NA,NA,NA
846,512018,2.82,2.71,2.16,1.90,1.80,2.16
847,512020,NA,14.71,36.50,91.65,941.00,952.00
848,512022,NA,NA,NA,244.45,NA,NA
849,512025,NA,NA,NA,NA,NA,NA
850,512026,NA,NA,NA,NA,NA,NA
851,512036,145.00,145.00,52.50,23.00,20.90,NA
852,512038,NA,NA,NA,NA,NA,NA
853,512047,2.67,1.65,1.80,0.83,0.90,0.99
854,512048,0.70,0.61,0.50,0.40,0.59,0.56
855,512060,NA,NA,NA,NA,NA,NA
856,512062,NA,NA,NA,NA,NA,NA
857,512063,NA,NA,NA,NA,NA,NA
858,512064,NA,32.85,48.50,50.20,36.50,35.75
859,512065,NA,4.00,NA,NA,NA,NA
860,512068,44.00,36.40,30.50,18.50,17.89,23.15
861,512070,646.65,761.50,757.55,584.55,466.45,503.60
862,512091,3.92,3.99,NA,NA,NA,NA
863,512093,1.51,3.87,2.60,0.87,0.55,0.66
864,512099,17.90,NA,18.60,NA,19.30,NA
865,512101,NA,NA,NA,NA,NA,NA
866,512103,29.80,21.10,30.40,21.50,27.05,28.40
867,512109,19.75,14.85,12.43,12.18,11.99,11.99
868,512117,NA,NA,NA,NA,NA,NA
869,512131,20.80,9.00,41.20,22.20,25.85,33.45
870,512153,NA,NA,NA,NA,NA,NA
871,512157,NA,NA,NA,NA,NA,NA
872,512161,646.55,906.95,141.55,33.50,78.95,80.75
873,512165,5.07,5.32,22.85,267.75,164.15,171.20
874,512169,31.35,8.55,5.72,6.28,6.56,7.30
875,512175,20.40,28.00,9.31,8.73,8.16,7.33
876,512179,216.15,419.75,346.45,415.40,346.50,365.65
877,512195,NA,NA,NA,NA,NA,NA
878,512197,2.09,3.57,2.70,3.98,3.30,3.45
879,512213,NA,NA,NA,NA,NA,NA
880,512215,49.00,50.85,50.00,44.75,27.80,27.70
881,512217,32.85,44.95,37.60,20.75,26.80,24.40
882,512221,NA,NA,NA,NA,NA,NA
883,512229,133.50,153.05,64.75,26.50,53.75,60.35
884,512237,72.00,174.75,111.35,91.00,94.85,95.30
885,512245,NA,NA,NA,NA,NA,NA
886,512247,3.94,2.79,3.34,2.96,2.46,2.75
887,512257,3.03,7.79,3.84,3.43,3.98,4.23
888,512261,NA,NA,NA,NA,NA,NA
889,512267,8.79,7.50,4.45,4.40,5.00,5.02
890,512271,100.50,110.75,NA,NA,110.75,NA
891,512277,NA,NA,NA,NA,NA,NA
892,512279,38.45,36.50,19.00,18.05,3.99,5.15
893,512289,99.90,201.85,84.55,7.30,8.34,8.81
894,512291,10.00,9.50,NA,NA,NA,NA
895,512296,19.40,52.20,32.30,18.55,35.35,35.95
896,512297,437.90,166.30,43.00,33.90,32.50,NA
897,512301,9.35,5.99,1.72,2.00,1.43,1.57
898,512303,NA,NA,NA,NA,NA,NA
899,512329,42.20,59.90,105.75,105.00,98.70,94.00
900,512337,NA,NA,NA,NA,NA,NA
901,512341,NA,8.18,NA,NA,NA,NA
902,512344,3.37,2.13,3.96,3.57,1.50,1.86
903,512345,NA,NA,NA,NA,17.65,NA
904,512359,1.00,2.14,6.60,7.35,8.04,7.85
905,512367,10.98,NA,NA,NA,11.52,NA
906,512377,NA,NA,NA,NA,NA,NA
907,512379,2.90,2.66,1.45,0.19,0.27,0.33
908,512381,42.45,34.25,25.50,21.60,87.35,96.20
909,512393,37.80,46.60,49.00,46.00,41.55,41.80
910,512399,NA,57.35,54.75,55.80,61.00,62.15
911,512404,NA,NA,NA,NA,NA,NA
912,512405,2.86,1.95,1.73,3.74,3.60,3.67
913,512408,NA,NA,NA,NA,NA,NA
914,512415,NA,NA,NA,NA,NA,NA
915,512425,221.00,220.00,323.70,207.10,144.00,149.00
916,512433,NA,NA,NA,NA,NA,NA
917,512437,15.05,16.83,67.95,148.40,391.00,375.00
918,512441,99.75,87.25,89.10,90.00,70.70,NA
919,512443,NA,NA,12.64,11.49,10.10,NA
920,512445,NA,NA,NA,NA,NA,NA
921,512453,679.85,153.30,231.50,210.35,516.80,653.35
922,512455,10.67,17.55,14.25,7.57,10.07,16.20
