,Security Code,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020
1150,517206,749.20,"2,112.30","1,693.00","1,271.35","1,418.05"
1151,517214,15.35,23.75,11.84,4.35,29.60
1152,517224,1.66,0.88,0.33,0.19,0.35
1153,517230,11.19,7.45,2.92,3.02,2.61
1154,517236,3.95,9.83,29.55,18.60,26.30
1155,517238,49.30,59.95,60.00,46.00,61.00
1156,517246,7.77,17.30,7.90,4.98,15.71
1157,517258,25.25,32.55,38.10,37.35,18.65
1158,517264,11.66,15.37,17.70,27.50,24.70
1159,517271,36.25,71.85,28.80,15.85,37.80
1160,517273,NA,NA,NA,NA,10.26
1161,517288,15.00,8.95,41.70,8.50,7.85
1162,517300,95.85,132.75,78.20,72.10,84.55
1163,517320,1.80,1.75,1.86,1.77,1.63
1164,517330,135.50,277.65,175.15,48.00,42.20
1165,517334,325.75,378.80,166.75,146.55,167.55
1166,517344,93.40,78.35,39.60,26.10,51.40
1167,517354,342.80,562.15,692.30,647.10,971.65
1168,517356,6.55,9.86,0.58,0.30,0.48
1169,517360,NA,NA,NA,NA,NA
1170,517370,30.90,104.30,42.40,20.35,26.70
1171,517372,56.15,103.00,95.00,83.15,103.10
1172,517380,704.95,862.00,566.65,367.90,361.25
1173,517385,"1,152.25","1,743.45","1,163.90","1,160.75","1,048.30"
1174,517393,1.71,0.32,0.55,0.53,0.53
1175,517397,3.71,5.50,5.00,4.50,6.00
1176,517399,5.60,8.80,10.45,1.10,2.63
1177,517411,31.25,15.15,9.00,7.10,6.83
1178,517417,181.60,193.80,118.05,105.55,143.50
1179,517421,188.20,541.60,298.80,198.50,516.25
1180,517429,34.00,23.30,39.30,41.00,40.40
1181,517431,NA,NA,NA,NA,5.20
1182,517437,163.40,136.05,123.00,119.85,143.50
1183,517447,111.95,89.75,34.20,20.55,32.50
1184,517449,144.15,251.60,189.55,171.85,173.60
1185,517463,0.50,0.44,0.69,0.55,0.67
1186,517467,13.55,7.09,1.45,1.95,8.96
1187,517477,90.60,188.50,104.45,111.60,153.20
1188,517494,5.24,2.53,5.20,6.10,9.46
1189,517498,42.10,112.05,28.35,22.30,47.05
1190,517500,55.50,124.45,102.10,158.35,146.55
1191,517506,"5,728.20","7,672.95","7,465.80","5,709.15","6,177.00"
1192,517514,21.50,29.45,18.35,18.85,17.02
1193,517522,636.90,725.40,708.65,290.60,450.55
1194,517530,4.87,6.13,4.60,3.58,6.35
1195,517536,65.00,137.70,59.30,62.25,103.80
1196,517544,595.80,647.40,348.00,362.40,451.30
1197,517546,21.90,29.65,30.00,19.00,16.50
1198,517548,53.20,51.40,19.90,6.95,3.40
1199,517554,13.78,16.13,4.85,4.98,7.80
1200,517562,106.25,134.70,88.30,46.10,88.05
1201,517569,124.00,375.60,358.85,457.30,478.00
1202,517571,82.60,125.00,47.05,19.10,19.20
1203,518011,118.90,168.45,66.75,48.00,85.75
1204,518029,24.20,35.10,24.15,17.35,39.00
1205,518075,13.90,17.00,28.00,16.00,31.05
1206,518091,155.30,243.45,130.00,146.65,215.85
1207,519003,138.90,136.30,72.90,30.45,82.50
1208,519014,NA,NA,NA,1.22,1.01
1209,519031,80.40,104.55,84.45,37.95,31.50
1210,519064,NA,NA,NA,10.50,12.23
1211,519091,"3,452.70","7,906.20","8,983.50","8,306.80","11,616.15"
1212,519097,6.77,4.64,5.98,6.00,13.80
1213,519105,30.35,59.75,26.80,31.00,52.25
1214,519126,146.05,323.35,343.30,687.90,"1,566.40"
1215,519136,105.30,108.70,52.65,22.65,55.50
1216,519152,401.55,900.00,842.00,"1,107.00","1,710.00"
1217,519156,486.90,980.10,537.55,716.00,813.90
1218,519174,1.66,2.75,1.69,0.28,3.26
1219,519183,140.45,313.10,270.20,305.65,630.95
1220,519191,NA,NA,NA,12.60,20.50
1221,519214,27.75,36.20,23.00,6.50,3.07
1222,519216,33.50,67.80,22.30,37.50,74.50
1223,519224,55.00,101.50,53.50,12.83,23.00
1224,519230,3.11,1.74,2.40,1.92,4.40
1225,519234,10.08,NA,NA,NA,7.63
1226,519238,1.20,5.02,6.42,6.60,9.45
1227,519242,NA,NA,6.26,10.92,9.50
1228,519260,4.96,26.30,11.32,1.74,1.31
1229,519262,6.65,23.15,15.26,8.00,16.40
1230,519279,20.80,11.20,5.31,2.96,4.00
1231,519285,3.94,5.70,1.77,4.75,4.00
1232,519287,10.37,9.39,4.12,3.65,6.76
1233,519295,239.20,311.20,191.35,114.10,213.00
1234,519299,0.76,1.09,1.14,0.68,2.69
1235,519307,6.47,14.37,10.11,8.81,5.00
1236,519319,2.26,2.55,3.23,4.39,6.29
1237,519331,10.29,8.16,8.00,8.80,10.63
1238,519353,NA,9.05,NA,8.20,5.20
1239,519359,21.00,76.15,31.70,26.70,49.40
1240,519367,13.05,7.00,4.35,2.80,164.90
1241,519383,25.50,47.50,23.00,7.98,18.10
1242,519397,NA,NA,NA,21.00,30.15
1243,519413,NA,NA,12.50,20.00,19.00
1244,519415,33.25,25.75,24.50,25.65,20.00
1245,519421,640.00,"2,168.60","1,857.05","1,225.00","2,084.80"
1246,519439,9.10,8.81,8.71,9.00,8.00
1247,519455,7.50,25.00,26.00,25.00,31.60
1248,519457,59.65,44.70,33.00,23.00,25.95
1249,519463,27.65,15.75,18.00,16.95,14.95
1250,519471,NA,NA,7.00,NA,NA
1251,519475,117.00,137.85,168.95,127.00,112.90
1252,519477,NA,NA,NA,NA,NA
1253,519483,17.50,15.95,18.05,12.40,10.12
1254,519494,35.10,56.60,49.30,24.30,20.00
1255,519500,2.16,1.48,2.74,2.38,4.50
1256,519506,NA,NA,3.59,6.29,4.85
1257,519532,13.00,17.55,10.00,7.05,16.49
1258,519552,884.25,826.05,527.60,364.00,311.30
1259,519566,30.00,137.60,46.80,41.05,55.70
1260,519588,"1,783.90","1,969.25",203.00,273.25,407.20
1261,519600,266.55,299.30,270.25,201.25,261.90
1262,519602,114.55,103.00,36.00,18.05,78.30
1263,519604,10.46,8.00,14.99,12.18,7.29
1264,519606,2.14,2.13,2.34,2.45,3.41
1265,519612,10.52,15.60,15.15,10.21,21.40
1266,520008,54.40,101.35,71.05,46.20,39.20
1267,520021,74.20,97.10,92.35,44.75,46.25
1268,520043,187.40,284.90,188.75,124.40,142.35
1269,520051,170.00,80.95,64.90,46.60,64.45
1270,520056,"2,956.00","5,431.30","3,648.15","2,095.05","2,695.05"
1271,520057,60.75,108.95,101.65,89.35,89.10
1272,520059,89.00,85.80,60.80,46.10,60.70
1273,520066,278.35,574.45,318.05,235.05,257.75
1274,520073,31.70,78.20,59.75,114.55,187.25
1275,520075,182.00,349.10,192.50,126.80,134.70
1276,520081,38.00,66.80,81.20,69.65,NA
1277,520086,204.40,256.90,149.75,17.45,19.00
1278,520111,677.30,"1,100.30",944.95,"1,098.30","1,577.05"
1279,520113,"1,093.45","1,377.60","1,186.80","1,099.25","1,158.05"
1280,520119,56.60,99.90,80.00,30.95,28.10
1281,520121,3.07,1.72,1.61,1.86,5.82
1282,520123,89.05,98.00,60.60,76.30,58.30
1283,520127,2.38,5.93,4.10,8.84,9.03
1284,520131,27.50,20.90,17.00,26.50,20.60
1285,520141,22.85,12.00,38.00,9.35,7.88
1286,520151,205.60,565.55,207.75,71.00,76.85
1287,520155,81.20,58.00,17.05,19.75,14.44
1288,521003,NA,NA,NA,NA,NA
1289,521014,30.50,35.05,21.50,11.23,9.73
1290,521016,163.60,124.25,56.50,46.65,146.95
1291,521018,28.00,60.00,28.45,14.60,30.00
1292,521034,9.40,18.45,5.67,3.38,3.20
1293,521036,1.30,1.15,0.95,0.35,0.48
1294,521054,7.10,3.00,2.92,3.50,1.03
1295,521062,2.50,1.53,1.25,2.45,1.01
1296,521064,57.55,89.50,66.55,6.75,14.52
1297,521068,7.00,12.43,14.47,23.85,14.45
1298,521070,3.44,3.90,3.92,3.04,22.75
1299,521080,1.94,2.40,3.80,0.93,1.74
1300,521082,4.93,6.05,1.97,0.30,0.93
1301,521097,133.85,173.45,99.70,60.20,114.85
1302,521105,296.25,259.90,38.15,13.00,20.75
1303,521109,32.25,42.85,23.30,13.88,22.90
1304,521113,56.90,72.80,36.75,13.70,12.18
1305,521131,6.64,8.28,8.67,3.52,4.16
1306,521133,2.50,2.60,2.55,2.38,1.72
1307,521137,3.00,2.90,2.23,2.34,2.45
1308,521141,6.39,9.10,7.89,3.52,6.00
1309,521149,29.50,22.05,11.51,5.60,7.20
1310,521151,38.00,34.90,25.10,20.20,22.20
1311,521161,25.25,26.30,11.92,11.30,7.03
1312,521163,179.30,232.55,143.35,175.00,107.25
1313,521178,23.00,15.15,13.00,8.68,8.50
1314,521180,11.46,21.60,7.60,3.66,5.80
1315,521182,6.59,7.69,3.92,1.90,1.36
1316,521188,5.15,6.17,6.30,7.13,5.00
1317,521194,108.00,455.05,178.20,144.00,216.50
1318,521200,134.50,96.75,42.10,17.45,36.30
1319,521206,10.62,5.99,1.60,0.49,0.88
1320,521210,8.23,4.50,5.00,1.28,4.75
1321,521216,13.52,39.00,30.50,15.80,22.85
1322,521220,74.80,124.75,47.50,25.10,37.60
1323,521222,5.50,2.93,6.92,5.65,15.45
1324,521226,9.50,10.34,10.49,7.29,6.00
1325,521228,0.34,0.44,0.30,0.19,0.45
1326,521232,27.55,32.50,26.45,16.95,12.40
1327,521234,12.02,17.65,15.80,10.50,11.88
1328,521240,125.75,150.80,94.55,61.95,83.45
1329,521242,46.00,38.95,18.90,3.91,8.16
1330,521244,7.60,8.90,11.50,2.07,1.85
1331,521248,407.00,306.85,111.00,102.35,113.20
1332,522001,11.34,19.51,13.85,7.40,9.20
1333,522004,23.15,35.30,16.60,9.53,14.81
1334,522005,46.00,80.50,68.25,39.10,43.40
1335,522014,219.75,227.05,138.45,129.80,303.30
1336,522017,168.70,195.00,136.50,77.00,96.00
1337,522027,23.70,25.40,17.00,3.65,2.20
1338,522029,48.40,109.40,71.20,18.05,17.35
1339,522034,113.40,163.45,135.30,100.10,123.85
1340,522036,8.92,9.88,13.02,5.85,4.46
1341,522064,"1,500.75","1,552.95","1,076.90","1,235.00","1,043.15"
1342,522073,296.55,564.10,333.00,165.95,169.75
1343,522074,183.75,309.55,261.60,257.80,159.25
1344,522091,NA,NA,43.80,21.00,17.05
1345,522101,57.95,111.95,53.10,23.20,19.90
1346,522105,3.42,11.80,16.25,6.99,8.26
1347,522108,421.25,"3,422.95",583.05,500.00,446.40
1348,522113,595.05,884.35,582.05,921.55,"1,329.30"
1349,522122,528.00,918.20,778.20,816.00,"1,143.15"
1350,522134,44.55,114.80,49.00,32.45,38.95
1351,522152,39.30,61.25,48.75,26.85,25.40
1352,522165,54.10,196.25,81.10,23.75,13.95
1353,522171,NA,NA,NA,NA,NA
1354,522183,49.00,278.60,170.15,72.25,95.05
1355,522195,31.00,241.30,172.85,200.70,334.70
1356,522205,80.55,111.70,109.50,102.60,123.10
1357,522207,61.00,194.80,143.90,54.75,67.30
1358,522209,2.63,1.80,1.28,1.61,3.95
1359,522215,133.45,201.70,193.05,467.65,"1,477.20"
1360,522217,135.15,242.95,159.10,130.05,204.05
1361,522229,43.05,57.40,30.45,22.25,36.75
1362,522231,33.95,45.70,25.25,23.95,31.20
1363,522237,5.13,6.20,6.01,5.31,5.42
1364,522241,442.95,"1,168.40",648.00,381.05,436.70
1365,522245,3.89,6.70,6.60,5.70,6.35
1366,522249,340.05,515.10,389.00,208.80,305.00
1367,522251,38.05,66.85,80.00,51.65,47.30
1368,522257,17.00,35.05,30.10,10.00,16.35
1369,522263,222.30,625.15,87.00,99.55,71.50
1370,522267,52.40,78.55,44.90,24.70,26.25
1371,522273,18.00,25.90,23.65,10.47,15.20
1372,522275,299.35,440.10,294.00,147.40,133.25
1373,522281,66.65,220.60,130.15,70.05,85.05
1374,522285,7.01,8.72,5.66,3.14,6.59
1375,522287,247.95,474.30,392.40,409.80,335.70
1376,522289,2.99,4.65,5.12,5.85,3.30
1377,522292,1.16,56.40,38.50,23.50,56.70
1378,522294,29.65,92.50,95.90,61.45,106.60
1379,522295,246.25,462.00,300.00,237.40,247.80
1380,522650,86.55,144.95,118.95,95.00,145.30
1381,523007,57.55,90.50,52.00,29.95,47.00
1382,523011,29.60,66.65,44.00,20.65,43.55
1383,523019,23.30,52.50,27.35,18.75,27.10
1384,523021,37.55,68.15,46.00,29.05,18.25
1385,523023,282.35,430.10,337.80,301.70,48.05
1386,523025,"1,088.75",605.80,791.90,619.00,553.70
1387,523054,613.90,464.55,644.40,613.70,551.00
1388,523062,14.25,37.75,33.00,12.00,5.96
1389,523100,15.00,29.50,19.35,5.15,11.41
1390,523105,101.75,75.00,57.70,24.40,24.40
1391,523113,11.50,11.00,11.55,10.73,15.30
1392,523116,260.00,271.95,226.80,160.00,177.30
1393,523120,25.00,21.40,34.00,47.20,105.60
1394,523127,304.95,382.55,415.50,298.15,285.45
1395,523144,22.85,29.95,13.64,11.51,22.70
1396,523151,27.90,37.05,17.00,19.00,4.88
1397,523160,622.00,"1,056.50","1,447.00","1,515.75",871.40
1398,523164,3.97,NA,3.85,3.66,2.42
1399,523186,NA,NA,NA,4.82,30.45
1400,523204,230.25,203.20,75.05,25.80,30.85
1401,523207,80.60,132.60,109.45,80.90,67.35
1402,523222,6.18,4.66,3.90,2.28,2.24
1403,523229,53.15,241.85,106.55,69.70,76.30
1404,523232,16.30,44.10,30.40,16.20,22.70
1405,523242,5.85,6.01,6.00,1.65,1.45
1406,523248,200.75,263.05,141.05,72.90,88.00
1407,523260,24.00,33.35,14.88,16.70,20.20
1408,523261,427.90,"2,781.80","2,404.25","1,758.20","1,625.60"
1409,523269,50.35,78.35,64.20,53.75,50.50
1410,523277,0.70,0.78,0.59,0.30,0.44
1411,523283,146.85,183.35,136.00,90.70,129.35
1412,523289,3.04,13.79,9.27,2.70,6.25
1413,523301,574.15,704.85,435.00,260.00,382.90
1414,523315,NA,NA,NA,1.95,2.04
1415,523319,234.90,274.55,203.65,124.75,125.45
1416,523323,977.75,"1,315.50",702.65,743.15,"1,133.60"
1417,523329,420.00,"2,506.65","1,702.80","1,445.55","2,147.90"
1418,523343,NA,NA,NA,NA,NA
1419,523351,10.38,NA,9.84,8.85,9.12
1420,523367,213.05,557.90,337.80,396.05,388.80
1421,523369,227.25,297.20,188.15,164.75,189.10
1422,523371,46.85,81.80,45.90,35.10,35.85
1423,523373,3.93,5.67,4.00,3.42,2.37
1424,523384,43.70,84.85,131.70,94.90,95.90
1425,523385,"1,263.65","1,835.75","1,479.95","1,303.45","1,518.60"
1426,523391,56.65,72.05,38.10,33.90,94.55
1427,523395,"11,155.30","19,165.25","20,850.80","21,347.10","21,649.45"
1428,523398,"1,383.00","2,673.90","1,813.20","1,923.45","2,639.40"
1429,523405,66.10,156.85,93.55,94.20,94.35
1430,523411,261.00,235.10,212.90,164.00,188.85
1431,523419,2.57,1.22,1.56,1.71,3.10
1432,523425,6.01,2.65,5.77,7.00,2.54
1433,523445,387.00,538.15,337.80,294.95,399.20
1434,523449,62.95,53.00,42.60,15.00,27.50
1435,523457,354.40,533.55,681.60,662.40,994.75
1436,523465,20.05,24.00,29.55,24.85,28.15
1437,523475,40.50,21.90,24.45,14.50,19.60
1438,523483,131.15,164.00,128.00,84.15,203.90
1439,523489,13.45,13.73,12.61,7.90,13.20
1440,523519,3.80,3.78,1.45,1.16,3.75
1441,523537,60.15,63.00,41.50,20.25,24.15
1442,523539,115.35,293.00,232.55,159.95,161.05
1443,523550,13.35,11.96,11.58,9.87,10.99
1444,523566,22.25,37.60,44.90,24.00,31.35
1445,523574,16.70,48.40,38.20,21.75,11.17
1446,523586,124.90,320.20,147.20,93.35,143.75
1447,523594,37.90,21.40,36.00,13.55,20.00
1448,523598,58.55,94.70,48.15,62.00,88.25
1449,523606,156.70,172.50,143.30,185.00,290.10
1450,523610,45.10,137.85,93.85,92.50,127.15
1451,523618,385.40,853.35,441.15,333.05,320.80
1452,523620,14.50,27.70,15.10,15.95,33.65
1453,523628,880.95,"1,390.00",508.70,290.00,253.25
1454,523630,35.10,73.55,36.30,25.90,39.60
1455,523638,183.45,253.85,116.00,69.00,66.90
1456,523642,832.40,965.90,857.15,"1,447.50","2,187.95"
1457,523648,453.35,243.10,181.50,178.50,253.00
1458,523650,4.71,7.09,9.90,8.70,6.80
1459,523652,7.50,6.33,7.16,2.20,2.14
1460,523660,81.25,361.50,164.50,134.80,127.65
1461,523672,102.50,120.75,72.35,42.30,76.85
1462,523676,20.50,20.50,11.30,12.06,19.80
1463,523694,306.60,494.95,524.85,157.65,163.75
1464,523696,76.80,61.70,56.05,48.00,54.70
1465,523704,172.55,375.75,454.10,418.05,"1,319.65"
1466,523708,339.50,520.00,410.00,302.95,378.20
1467,523710,145.10,228.00,254.90,239.70,268.40
1468,523712,1.15,1.25,1.32,1.14,1.10
1469,523716,134.80,187.40,120.05,101.00,102.80
1470,523722,0.68,0.65,0.63,0.27,1.39
1471,523732,5.43,5.78,2.40,1.84,6.24
1472,523736,75.45,160.70,108.95,71.45,73.25
1473,523752,3.85,3.13,2.68,1.55,2.01
1474,523754,137.20,181.15,103.40,98.55,170.90
1475,523756,74.05,99.85,36.20,7.93,8.27
1476,523782,12.10,10.20,36.05,58.80,20.30
1477,523790,2.75,9.12,22.85,19.70,13.21
1478,523792,328.70,414.25,297.95,396.55,514.75
1479,523796,19.20,17.85,5.15,1.65,3.46
1480,523826,7.86,12.20,8.65,4.00,4.90
1481,523828,70.30,94.85,89.40,58.25,52.30
1482,523832,NA,NA,5.09,2.00,1.74
1483,523836,17.32,66.00,18.90,7.35,15.25
1484,523838,297.45,583.20,199.35,32.65,40.90
1485,523840,57.05,92.95,29.30,10.88,17.75
1486,523842,4.66,7.91,3.47,2.05,3.57
1487,523844,2.55,3.91,5.05,4.66,5.00
1488,523850,64.20,103.05,109.80,109.50,243.80
1489,523862,6.05,7.30,6.40,3.70,2.07
1490,523874,0.53,0.29,0.31,0.21,0.30
1491,523888,2.00,7.73,NA,6.97,5.94
1492,523896,19.00,22.20,29.55,20.00,11.85
1493,524000,101.15,160.60,110.55,54.20,42.70
1494,524013,13.33,11.59,17.30,8.43,9.02
1495,524019,847.90,816.90,722.75,626.35,610.80
1496,524031,12.70,8.53,2.90,0.71,0.78
1497,524037,60.50,94.75,88.60,45.05,101.15
1498,524038,3.40,3.98,3.27,3.04,1.31
1499,524051,371.85,550.55,524.50,511.15,726.90
1500,524075,339.95,349.95,410.15,408.75,466.05
1501,524080,37.85,58.40,24.15,22.05,28.60
1502,524091,533.40,590.10,608.95,95.60,182.55
1503,524109,107.00,128.70,75.30,62.30,98.40
1504,524129,59.00,109.40,79.05,66.85,124.10
1505,524136,71.35,155.00,116.00,84.05,103.10
1506,524156,43.40,70.55,51.00,48.45,39.10
1507,524164,95.95,78.25,166.40,174.15,743.60
1508,524174,42.50,52.80,12.09,5.33,5.96
1509,524200,586.30,"1,000.05","1,648.95","1,977.60","1,322.90"
1510,524202,70.80,157.35,52.90,16.50,23.55
1511,524208,683.15,"1,135.50","1,438.75",833.25,"1,292.10"
1512,524210,12.50,24.00,18.05,7.98,5.89
1513,524212,61.85,43.10,20.35,18.75,55.85
1514,524218,34.65,36.15,23.10,33.10,146.55
1515,524226,88.90,195.05,239.85,133.45,138.25
1516,524230,46.75,96.30,63.85,46.60,54.30
1517,524280,52.30,67.95,38.95,31.20,137.05
1518,524288,90.20,215.35,130.70,99.60,102.80
1519,524314,12.75,14.91,10.48,7.61,7.75
1520,524324,258.25,705.10,529.20,106.85,66.65
1521,524330,507.60,389.25,227.60,122.55,119.25
1522,524332,38.20,137.20,96.40,74.30,104.05
1523,524336,87.50,55.00,42.05,14.32,34.20
1524,524342,225.60,475.60,537.80,331.50,498.60
1525,524348,605.15,638.80,575.20,578.70,719.55
1526,524370,119.35,166.55,112.90,73.50,79.40
1527,524372,27.10,18.70,4.73,5.25,153.20
1528,524394,103.85,167.85,314.25,92.60,176.80
1529,524396,8.17,16.75,6.65,17.06,189.85
1530,524400,14.90,23.15,16.11,12.45,29.10
1531,524404,39.85,39.90,27.80,16.71,60.10
1532,524408,29.10,23.10,47.30,27.00,56.85
1533,524412,48.85,58.45,31.05,22.55,31.05
1534,524414,NA,NA,4.95,3.80,6.20
1535,524434,3.58,NA,3.33,3.10,3.18
1536,524440,29.75,29.25,27.00,20.60,18.50
1537,524444,27.65,19.50,25.95,90.05,151.45
1538,524458,7.28,6.55,13.47,9.80,9.50
1539,524470,2.08,2.08,0.92,0.75,3.72
1540,524480,365.00,650.00,509.90,266.05,275.35
1541,524488,0.98,0.76,0.76,0.92,1.19
1542,524494,531.95,597.65,801.55,"1,134.90","2,150.45"
1543,524500,37.45,87.20,160.10,127.95,96.30
1544,524502,7.10,7.84,10.37,9.67,9.99
1545,524506,600.20,946.30,373.85,143.00,297.35
1546,524514,11.23,11.21,NA,12.86,15.40
1547,524516,9.70,5.99,2.30,1.99,4.97
1548,524518,80.95,139.50,108.25,80.00,116.90
1549,524520,9.99,24.85,13.40,14.19,24.25
1550,524522,12.88,31.50,18.30,13.51,15.00
1551,524534,NA,NA,18.50,14.50,27.80
1552,524542,255.00,430.20,451.05,191.95,191.20
1553,524558,"1,028.70",891.75,459.00,418.55,"1,134.65"
1554,524564,14.49,8.41,3.22,1.33,4.99
1555,524570,202.65,297.35,182.35,161.75,193.90
1556,524572,3.80,2.55,4.71,4.94,15.25
1557,524576,39.75,60.75,39.00,14.63,23.25
1558,524580,36.30,48.70,43.90,16.00,13.33
1559,524582,21.50,25.70,40.00,18.60,38.00
1560,524590,11.00,15.65,19.00,14.45,14.99
1561,524592,4.33,3.73,3.00,2.75,3.15
1562,524594,97.00,102.15,58.00,24.95,63.35
1563,524598,668.55,762.85,440.05,237.00,270.55
1564,524604,15.35,7.28,5.82,5.70,5.00
1565,524606,16.05,9.31,9.10,4.89,9.50
1566,524622,18.60,3.94,1.26,2.01,2.54
1567,524624,6.14,8.12,10.65,8.25,7.00
1568,524628,11.49,7.77,15.00,12.35,7.70
1569,524632,84.95,42.85,40.00,48.35,47.00
1570,524634,28.90,133.40,123.10,97.00,385.95
1571,524640,69.05,52.75,26.50,10.29,23.35
1572,524642,0.70,0.45,0.60,0.74,0.97
1573,524648,78.65,119.10,96.50,56.85,100.30
1574,524654,87.00,122.20,78.00,55.55,98.70
1575,524663,20.55,34.45,11.86,7.38,54.90
1576,524667,727.00,"1,494.05","1,113.45",858.80,719.85
1577,524669,719.25,"1,865.55","1,128.05","1,441.30","1,681.20"
1578,524675,2.92,8.04,7.00,2.75,4.54
1579,524687,7.15,8.88,4.84,3.23,7.09
1580,524703,36.40,33.00,24.00,14.00,37.95
1581,524709,21.80,55.85,27.70,26.30,44.35
1582,524711,17.85,41.50,29.00,9.99,11.27
1583,524715,629.75,570.80,430.65,432.50,605.30
1584,524717,43.80,64.65,47.65,40.70,175.15
1585,524723,NA,NA,NA,NA,NA
1586,524727,64.95,41.05,27.05,11.94,15.20
1587,524731,495.40,622.10,585.85,405.05,424.50
1588,524735,212.60,234.60,156.40,114.35,177.15
1589,524742,342.55,628.65,381.85,301.00,502.45
1590,524743,1.76,1.64,28.95,59.55,35.20
1591,524748,12.38,25.75,25.90,12.30,23.90
1592,524752,8.88,20.02,20.90,29.00,37.60
1593,524764,60.00,46.90,18.30,10.76,6.00
1594,524768,21.80,32.00,19.50,10.80,20.90
1595,524774,314.90,478.80,435.05,424.65,"1,164.70"
1596,524790,66.55,140.25,103.50,170.35,289.15
1597,524804,669.05,688.30,730.95,457.20,968.85
1598,524808,60.35,71.70,49.00,23.75,29.35
1599,524816,580.60,961.05,680.80,592.85,954.20
1600,524818,51.45,86.65,99.65,52.40,47.10
1601,524820,88.45,249.35,129.15,67.45,100.80
1602,524824,90.75,110.90,79.50,41.45,57.45
1603,524828,65.90,80.30,67.30,65.00,86.15
1604,526001,29.10,25.10,23.00,3.58,4.86
1605,526025,15.54,15.30,7.25,5.88,4.71
1606,526027,11.23,28.50,14.50,12.65,18.35
1607,526043,12.30,30.95,43.20,16.80,37.00
1608,526073,8.32,30.05,106.50,139.80,189.20
1609,526081,3.09,2.16,3.90,1.64,0.90
1610,526095,15.00,32.50,15.30,7.42,9.08
1611,526113,15.00,8.55,7.90,6.25,10.55
1612,526115,1.25,1.09,2.39,2.47,3.20
1613,526117,151.05,497.60,642.60,480.00,265.20
1614,526125,NA,NA,NA,19.75,17.50
1615,526133,3.87,5.77,3.70,2.70,2.33
1616,526137,36.10,72.15,40.85,19.80,21.75
1617,526139,2.31,2.28,3.32,2.24,4.50
1618,526143,16.75,21.55,7.14,3.89,5.49
1619,526159,49.40,206.50,139.45,128.75,208.00
1620,526161,123.65,168.75,99.95,58.15,53.10
1621,526169,277.65,717.65,463.00,128.70,181.35
1622,526173,22.30,38.30,21.60,14.15,18.20
1623,526179,90.60,86.70,71.35,83.20,87.15
1624,526187,2.06,0.98,4.30,4.50,1.33
1625,526193,8.93,4.10,6.52,5.67,8.63
1626,526195,4.58,6.00,4.19,3.62,2.12
1627,526217,158.00,181.40,111.05,83.30,117.10
1628,526225,50.15,62.45,19.20,7.51,9.90
1629,526227,67.80,219.70,62.40,39.15,66.95
1630,526231,NA,NA,22.25,10.67,26.20
1631,526235,40.65,39.10,12.07,0.72,1.27
1632,526237,8.26,11.93,12.10,7.59,6.68
1633,526241,4.00,5.57,4.30,3.60,4.88
1634,526247,336.60,432.30,240.25,150.35,155.00
1635,526251,2.97,1.64,7.12,7.03,6.27
1636,526263,44.30,78.25,42.50,48.75,53.20
1637,526269,12.49,14.36,11.50,12.00,46.50
1638,526299,565.55,729.25,"1,013.95",920.70,"1,616.00"
1639,526301,41.60,24.00,17.00,12.65,28.00
1640,526315,93.00,104.40,90.40,52.15,47.00
1641,526325,57.35,214.05,157.05,91.55,82.00
1642,526335,5.18,7.80,3.70,3.18,11.28
1643,526349,1.00,NA,NA,NA,NA
1644,526355,14.10,27.50,13.30,11.21,15.85
1645,526365,22.95,20.40,10.69,7.45,13.15
1646,526367,69.80,176.50,67.70,32.55,34.50
1647,526371,123.45,137.90,97.00,128.95,123.20
1648,526373,27.00,18.25,20.35,16.30,20.55
1649,526381,72.60,80.15,48.70,20.40,31.50
1650,526397,900.10,922.15,474.80,172.60,202.50
1651,526407,6.13,10.14,11.00,10.31,21.75
1652,526409,33.80,35.75,28.30,19.35,24.00
1653,526415,121.70,142.95,59.50,15.55,20.50
1654,526423,33.20,38.15,33.05,21.40,48.80
1655,526431,4.13,NA,NA,3.17,2.58
1656,526433,118.00,137.15,116.70,71.00,237.55
1657,526435,105.15,312.15,204.00,133.90,119.70
1658,526441,1.50,2.02,1.38,0.95,0.72
1659,526445,8.17,3.50,8.00,6.57,7.06
1660,526471,12.14,9.86,5.85,3.71,5.10
1661,526473,NA,NA,8.07,6.70,1.80
1662,526477,5.13,7.07,3.45,2.57,7.00
1663,526479,23.40,58.35,34.05,31.55,40.00
1664,526481,10.89,14.71,17.00,11.78,14.10
1665,526488,NA,NA,NA,NA,NA
1666,526490,3.17,1.93,2.20,1.85,2.23
1667,526492,35.05,135.75,50.95,31.30,55.05
1668,526494,3.12,4.99,7.59,3.33,5.25
1669,526500,14.98,18.63,11.40,9.85,9.75
1670,526504,1.30,1.74,0.82,0.39,1.88
1671,526506,12.90,13.30,50.00,39.65,92.25
1672,526519,24.60,29.90,17.00,12.25,14.67
1673,526521,48.95,139.50,60.65,36.00,32.95
1674,526525,6.69,7.98,16.22,19.50,14.20
1675,526532,45.35,21.05,22.50,17.60,5.17
1676,526538,6.89,8.44,4.70,1.11,1.85
1677,526544,21.40,35.30,38.95,21.75,17.15
1678,526546,14.00,31.75,16.35,10.19,9.06
1679,526550,12.28,19.24,7.43,3.14,5.50
