,Security Code,Close Jul 20,Close Aug 20,Close Sep 20,Close Oct 20,Close Nov 20,Close Dec 20,Close Jan 21
396,504335,0.55,0.56,0.34,0.28,0.19,0.22,0.25
397,504340,0.90,1.20,1.68,2.41,3.33,4.74,5.07
398,504341,22.75,29.00,24.95,24.40,29.60,37.80,35.60
399,504346,NA,NA,NA,NA,NA,NA,NA
400,504356,NA,10.00,9.90,10.00,10.00,NA,10.20
401,504360,NA,15.43,17.00,NA,NA,NA,NA
402,504365,NA,NA,NA,NA,NA,NA,NA
403,504375,NA,109.00,NA,NA,NA,NA,NA
404,504378,0.94,0.66,0.45,0.63,0.70,0.97,1.33
405,504380,0.50,0.71,0.88,1.08,1.40,1.92,2.17
406,504390,NA,NA,NA,NA,NA,NA,NA
407,504392,15.15,14.25,14.41,10.63,11.46,12.16,11.48
408,504397,NA,NA,NA,NA,NA,NA,NA
409,504398,11.55,12.30,12.30,12.20,12.00,NA,NA
410,504605,338.55,358.45,354.95,361.10,380.00,425.10,411.50
411,504614,163.95,249.60,230.30,244.00,313.55,335.50,366.20
412,504646,104.50,98.95,112.10,112.40,119.90,129.40,125.55
413,504648,1.64,1.80,1.89,NA,NA,NA,1.98
414,504673,1.83,1.66,1.48,1.57,1.35,1.84,2.56
415,504697,1.24,1.99,1.56,1.84,1.03,1.22,1.35
416,504717,NA,NA,NA,NA,NA,NA,NA
417,504731,17.00,NA,16.75,20.10,NA,21.00,NA
418,504741,165.30,182.15,169.10,158.95,178.25,189.15,209.50
419,504746,NA,392.50,NA,NA,NA,392.50,NA
420,504786,149.95,154.65,157.70,145.00,159.45,189.10,207.05
421,504810,6.27,6.58,7.35,8.18,8.58,11.23,13.62
422,504840,699.50,862.25,"1,185.05","1,013.20","1,225.75","1,214.00","1,211.70"
423,504879,17.25,19.40,19.85,19.55,19.80,22.75,24.75
424,504882,158.60,258.00,462.85,755.15,564.00,443.50,521.50
425,504908,96.40,96.50,98.00,97.35,97.50,120.60,116.05
426,504918,545.65,711.95,662.95,664.75,804.35,"1,074.80","1,179.30"
427,504959,"1,871.15","2,090.00","1,792.55","1,900.00","1,838.00","1,997.75","2,047.95"
428,504961,29.25,32.20,29.35,28.00,31.70,36.30,41.70
429,504966,130.35,137.30,132.15,129.15,146.10,153.35,173.80
430,504973,330.85,433.40,394.00,387.50,541.20,535.65,581.90
431,504988,338.95,375.00,345.85,317.00,359.00,339.00,335.00
432,504998,NA,NA,NA,NA,NA,NA,NA
433,505010,518.15,663.05,715.25,708.75,955.65,"1,026.45","1,119.35"
434,505029,47.40,47.80,43.80,41.80,37.70,40.25,39.30
435,505036,303.65,338.30,328.00,315.00,357.20,395.25,416.10
436,505075,8.72,12.32,9.92,9.28,12.32,11.75,14.07
437,505141,31.00,44.10,33.85,29.85,28.80,32.50,32.00
438,505160,93.65,121.75,107.95,118.80,154.75,143.90,169.80
439,505163,290.95,349.65,311.30,302.70,339.35,413.20,383.25
440,505192,392.60,416.90,396.80,372.45,427.25,481.80,482.70
441,505196,132.85,158.25,141.00,131.40,143.00,177.55,176.35
442,505200,"20,639.05","2,093.20","2,200.85","2,083.90","2,536.70","2,530.15","2,775.65"
443,505212,41.15,41.00,40.55,40.65,NA,40.65,NA
444,505216,574.50,538.05,547.00,570.95,546.55,560.00,569.00
445,505232,795.00,837.90,772.60,753.00,728.95,831.25,870.00
446,505242,528.65,842.70,708.10,661.55,694.90,848.25,796.25
447,505250,46.95,43.50,45.45,44.10,49.55,45.05,49.00
448,505255,"4,073.45","5,593.60","4,007.15","3,551.50","3,831.10","3,782.30","3,861.10"
449,505283,105.00,113.15,105.05,113.95,140.60,170.10,182.40
450,505285,232.00,244.80,205.00,200.90,204.80,197.90,202.85
451,505299,55.00,84.45,71.40,62.00,65.00,74.10,80.50
452,505302,24.80,30.45,32.10,58.80,55.50,42.30,42.00
453,505320,NA,NA,NA,NA,27.50,24.85,NA
454,505324,9.24,10.50,9.94,8.44,10.05,10.94,14.59
455,505336,0.66,NA,NA,NA,NA,NA,0.69
456,505355,437.50,554.30,538.80,504.55,544.00,548.50,600.40
457,505358,23.30,24.05,24.25,22.00,28.00,33.80,37.20
458,505368,386.15,441.90,432.65,428.05,423.95,470.90,567.10
459,505400,35.05,37.65,34.75,33.30,37.55,45.40,56.20
460,505412,"2,481.90","3,520.45","3,278.90","2,921.70","3,180.00","3,073.00","3,723.00"
461,505504,NA,NA,NA,NA,NA,NA,NA
462,505509,96.20,94.00,104.55,144.75,166.70,186.30,184.85
463,505515,9.50,9.50,9.50,10.95,13.29,15.37,16.90
464,505523,0.23,0.23,0.21,0.34,0.52,0.66,0.73
465,505526,47.75,53.60,51.05,46.00,46.75,57.85,66.25
466,505533,362.25,370.30,394.80,377.45,435.45,456.05,450.35
467,505537,138.80,203.50,209.00,187.85,192.55,223.35,223.40
468,505576,82.00,71.25,68.00,66.00,74.45,72.15,67.75
469,505583,NA,NA,NA,NA,NA,NA,NA
470,505585,NA,13.46,NA,NA,NA,NA,NA
471,505590,343.30,412.45,417.30,410.75,449.50,548.95,794.85
472,505594,NA,NA,NA,NA,NA,NA,NA
473,505650,2.55,4.84,4.68,3.80,4.93,7.44,7.36
474,505658,NA,NA,NA,NA,NA,NA,NA
475,505681,249.35,277.20,257.00,251.00,284.00,296.45,305.55
476,505685,NA,86.25,90.55,NA,NA,NA,NA
477,505688,39.10,53.70,48.50,49.15,52.15,79.95,75.00
478,505690,81.25,76.50,92.60,79.35,79.80,73.00,68.15
479,505693,32.50,42.00,36.00,32.40,38.00,36.90,33.55
480,505700,24.60,29.90,25.40,22.50,35.90,42.60,49.15
481,505703,4.31,4.51,NA,NA,NA,4.96,NA
482,505710,36.90,40.45,36.40,36.00,41.80,42.70,44.15
483,505711,0.42,0.71,0.73,0.73,0.75,1.49,1.60
484,505712,37.75,57.10,49.65,50.00,55.05,62.40,68.05
485,505714,84.10,104.90,104.70,94.50,106.85,105.55,114.95
486,505720,78.45,89.40,89.65,88.35,100.10,121.30,126.75
487,505725,83.15,70.00,85.00,93.35,100.05,105.00,98.50
488,505726,371.80,465.25,604.35,705.65,777.75,"1,170.10","1,181.10"
489,505729,21.60,26.75,27.35,27.15,34.30,44.95,42.80
490,505737,159.35,136.05,138.75,132.95,159.00,171.80,183.95
491,505744,361.50,385.20,427.85,258.65,330.45,311.50,312.45
492,505750,536.95,591.35,545.00,486.25,534.95,578.30,625.00
493,505790,"3,595.00","3,961.55","3,553.40","3,763.50","3,973.25","4,538.55","4,600.30"
494,505800,417.10,494.05,411.65,398.60,488.35,673.50,638.65
495,505807,NA,NA,NA,NA,NA,NA,NA
496,505827,111.00,136.25,124.90,116.25,137.95,165.40,174.00
497,505840,6.65,8.10,6.50,6.01,7.00,9.12,11.34
498,505850,39.40,45.00,44.70,43.90,45.40,60.70,59.80
499,505854,77.35,87.00,80.15,73.25,84.45,97.00,99.20
500,505872,420.00,449.05,440.80,462.90,483.70,578.50,566.60
501,505890,707.55,780.35,731.20,729.75,833.95,857.35,891.05
502,505893,58.80,57.65,54.00,64.05,87.00,102.00,88.35
503,505978,646.25,744.95,730.75,721.00,806.35,"1,001.15","1,059.90"
504,506003,8.98,8.21,5.88,3.40,2.03,3.53,4.35
505,506022,32.85,45.25,39.65,43.80,46.05,55.05,59.10
506,506024,NA,NA,NA,NA,NA,NA,NA
507,506074,9.80,12.54,14.33,14.35,15.15,19.50,27.20
508,506076,480.05,511.65,542.05,549.35,597.25,715.75,761.05
509,506079,4.09,5.35,4.81,4.81,3.95,4.30,4.73
510,506087,NA,NA,NA,NA,NA,NA,NA
511,506105,88.95,83.15,75.75,73.40,76.00,79.75,79.00
512,506107,NA,NA,NA,NA,NA,NA,NA
513,506109,28.80,50.55,59.50,46.00,49.90,64.90,74.75
514,506120,NA,NA,NA,NA,NA,NA,NA
515,506122,34.25,39.30,39.00,34.15,31.75,44.55,56.40
516,506128,16.50,18.10,17.30,18.00,28.85,28.25,29.25
517,506134,3.32,3.56,3.72,3.70,3.70,3.19,3.20
518,506146,0.42,0.41,0.34,0.33,0.38,0.93,1.27
519,506161,NA,NA,NA,NA,NA,NA,NA
520,506162,NA,NA,NA,NA,NA,NA,NA
521,506166,NA,NA,NA,NA,NA,NA,NA
522,506178,NA,NA,NA,NA,NA,NA,NA
523,506180,134.00,134.00,147.00,147.00,NA,139.65,NA
524,506184,4.48,3.88,3.67,3.94,2.97,3.35,3.86
525,506186,16.15,15.50,13.60,9.50,9.58,13.75,13.83
526,506190,NA,NA,NA,NA,NA,NA,NA
527,506194,21.35,25.40,23.50,20.95,25.20,30.60,36.90
528,506196,NA,NA,NA,NA,NA,NA,NA
529,506197,107.35,143.60,170.55,170.20,172.00,202.30,203.55
530,506222,533.30,508.20,497.20,527.00,692.60,832.45,"1,044.00"
531,506235,79.15,85.40,104.95,92.50,106.00,107.10,106.95
532,506248,42.70,56.00,51.50,56.30,56.90,63.10,74.25
533,506260,283.30,378.00,189.90,165.05,143.60,136.80,133.30
534,506261,36.90,37.20,34.85,33.95,42.15,49.20,54.70
535,506285,"5,555.60","5,812.65","5,888.85","5,443.45","5,034.40","5,433.95","5,750.05"
536,506313,NA,NA,NA,NA,NA,NA,NA
537,506365,6.90,9.13,19.81,17.65,14.20,26.30,34.95
538,506390,375.90,371.15,331.75,295.00,366.90,368.05,366.60
539,506395,780.35,757.65,771.80,727.30,823.95,813.95,814.25
540,506401,643.25,683.90,820.05,741.55,865.05,942.40,"1,028.25"
541,506405,119.75,158.50,153.90,134.45,149.15,206.35,193.20
542,506414,296.00,347.35,360.75,313.80,301.30,317.50,306.80
543,506480,155.00,202.00,180.70,176.05,208.95,195.25,200.95
544,506520,3.50,5.62,3.95,4.10,4.60,4.54,5.21
545,506522,"1,841.00","1,949.60","1,774.50","1,884.00","1,906.25","1,878.85","1,920.00"
546,506525,33.30,38.25,41.40,37.55,41.90,49.30,60.05
547,506528,490.90,597.00,516.05,495.25,500.00,579.90,589.55
548,506530,365.00,NA,350.00,337.30,391.00,429.45,NA
549,506532,137.35,156.60,150.95,151.90,173.30,170.90,172.55
550,506543,1.87,3.24,3.40,3.45,NA,3.60,3.32
551,506579,784.40,808.90,749.50,775.00,857.85,822.90,827.55
552,506590,96.15,115.75,131.55,141.30,166.85,174.00,176.95
553,506597,153.10,170.40,185.65,174.45,186.60,181.05,192.90
554,506605,655.70,524.25,485.00,568.00,410.00,424.00,474.45
555,506618,445.95,562.40,644.45,606.95,659.25,779.25,800.05
556,506640,216.60,159.00,110.20,85.80,71.10,91.80,126.50
557,506642,31.15,32.10,23.60,20.10,19.70,24.30,23.50
558,506655,409.30,454.90,484.75,439.60,469.65,479.30,499.95
559,506685,235.65,261.60,242.95,230.70,229.00,238.90,272.75
560,506687,"1,504.95","1,572.70","2,037.35","1,739.00","1,537.00","1,568.40","1,644.05"
561,506690,235.25,240.55,244.75,250.75,255.50,261.45,272.85
562,506734,46.50,51.80,52.25,51.85,54.00,60.90,61.85
563,506767,"2,249.20","3,107.40","3,207.65","2,970.20","4,006.00","3,827.40","4,854.00"
564,506808,6.10,7.25,6.58,6.82,6.00,7.08,7.22
565,506820,"3,335.55","3,556.65","4,300.05","4,302.85","4,538.50","4,621.45","4,366.50"
566,506852,32.55,55.05,55.40,47.05,45.45,51.60,51.35
567,506854,198.35,186.05,173.50,167.50,179.10,185.85,221.50
568,506858,10.15,17.64,20.80,14.00,15.00,12.60,14.60
569,506863,0.37,0.38,0.33,0.29,0.38,0.61,0.80
570,506867,NA,NA,NA,NA,NA,NA,NA
571,506879,178.20,185.30,214.60,244.55,267.85,251.00,259.00
572,506910,37.30,39.90,39.90,38.10,45.55,48.30,47.40
573,506919,81.50,84.80,87.65,100.40,150.40,310.75,265.30
574,506935,19.95,19.00,NA,NA,NA,19.00,NA
575,506943,734.10,769.85,987.50,"1,009.65",994.25,"1,017.15","1,041.35"
576,506945,NA,NA,NA,NA,NA,NA,NA
577,506947,NA,38.95,NA,38.90,37.05,38.00,NA
578,506975,5.10,NA,5.08,NA,4.75,4.55,3.90
579,506981,76.00,88.10,89.60,85.40,88.00,94.30,111.95
580,507155,33.25,36.75,33.80,31.15,31.30,35.70,39.00
581,507180,29.15,42.60,37.75,38.70,40.60,44.25,44.95
582,507205,17.60,15.85,16.20,17.15,17.40,30.00,29.00
583,507265,87.20,86.95,94.50,88.45,102.30,107.00,104.00
584,507300,"1,669.00","1,780.00","1,692.00","1,640.00","1,744.00","1,774.95","1,665.00"
585,507315,8.75,8.91,8.42,7.65,9.26,10.08,10.33
586,507410,51.40,58.55,49.45,46.50,58.55,71.15,67.80
587,507435,61.30,60.75,65.95,63.95,61.80,63.40,66.95
588,507438,274.95,318.15,332.90,327.60,495.00,478.90,468.20
589,507442,6.83,4.89,4.80,4.30,4.52,5.99,5.80
590,507450,3.97,4.28,4.90,4.21,3.98,4.12,4.25
591,507474,53.55,49.25,45.50,52.15,47.45,45.60,55.15
592,507486,30.40,18.90,15.55,15.95,16.90,19.30,18.60
593,507488,374.70,387.05,392.85,375.95,427.55,415.30,436.95
594,507490,5.68,7.05,6.23,5.63,6.08,7.15,6.94
595,507498,4.10,4.45,4.05,3.97,4.11,5.07,5.35
596,507508,3.83,4.33,4.45,4.08,4.15,4.25,4.86
597,507514,49.95,58.20,51.30,24.45,25.95,32.25,31.80
598,507515,10.65,15.20,13.60,10.32,11.00,10.25,14.39
599,507522,5.10,4.61,4.60,4.50,4.30,4.39,4.20
600,507525,735.00,799.90,715.00,757.10,701.10,706.50,720.00
601,507526,224.60,252.70,257.00,242.65,282.05,320.80,331.30
602,507543,NA,NA,NA,NA,NA,NA,NA
603,507552,48.75,48.85,48.55,46.40,49.35,51.20,56.00
604,507580,45.80,48.00,44.80,44.25,67.50,82.50,78.80
605,507598,40.00,41.60,39.75,37.00,42.00,41.40,46.15
606,507609,48.00,52.90,55.50,57.85,53.00,57.95,55.10
607,507621,379.40,407.75,377.70,370.55,373.00,401.00,409.35
608,507645,"8,397.95","8,602.00","8,202.00","7,548.75","8,179.35","8,814.00","8,797.15"
609,507663,NA,NA,NA,NA,NA,NA,NA
610,507685,280.60,271.40,313.60,340.65,350.50,386.25,446.80
611,507690,56.05,58.70,58.85,55.00,56.00,73.80,83.50
612,507717,793.65,780.75,750.70,735.80,751.15,769.10,791.15
613,507747,417.55,470.80,452.50,430.40,479.20,598.55,578.30
614,507753,16.60,25.05,22.60,22.50,24.15,29.30,28.20
615,507759,22.50,20.35,13.50,21.40,18.65,22.50,23.90
616,507779,70.65,83.10,95.00,112.25,121.70,125.85,126.80
617,507785,51.75,49.10,44.45,53.85,73.90,75.35,75.40
618,507789,34.10,36.40,37.50,38.70,62.70,71.55,81.15
619,507794,16.95,18.50,18.95,23.80,20.65,27.35,28.75
620,507808,NA,6.40,6.50,NA,6.82,6.48,NA
621,507813,35.35,37.60,44.65,38.35,37.00,39.00,43.95
622,507815,"5,022.85","5,425.50","5,340.85","5,277.70","5,809.20","5,790.30","5,847.85"
623,507817,52.00,54.60,44.45,43.25,44.85,56.00,69.55
624,507828,3.61,4.75,4.14,3.85,4.20,7.08,7.23
625,507836,240.00,271.95,242.15,224.95,227.00,232.95,223.05
626,507852,NA,6.60,NA,NA,6.30,3.22,3.06
627,507864,24.15,29.15,36.75,29.95,26.80,29.45,29.00
628,507872,10.97,11.25,10.04,9.11,14.23,14.92,13.76
629,507878,2.06,1.72,1.47,1.36,1.41,1.88,2.06
630,507880,270.15,282.60,288.20,272.20,361.30,364.65,370.80
631,507886,18.25,13.70,13.07,NA,NA,13.07,NA
632,507894,NA,NA,11.16,10.61,NA,10.40,10.87
633,507910,21.55,30.25,29.75,28.75,25.70,31.75,30.30
634,507912,50.00,57.95,57.70,59.55,61.95,120.15,112.15
635,507917,10.30,9.79,NA,NA,NA,NA,10.17
636,507938,NA,5.60,NA,NA,NA,NA,NA
637,507944,132.70,177.60,195.85,233.50,278.20,286.15,292.45
638,507946,NA,NA,26.05,NA,NA,22.80,23.30
639,507948,7.91,7.60,7.60,7.95,15.18,14.31,14.58
640,507952,NA,NA,NA,NA,NA,NA,NA
641,507960,86.10,89.80,85.05,85.00,88.05,105.45,105.40
642,507962,NA,7.00,NA,NA,NA,NA,NA
643,507966,36.10,32.50,22.05,17.55,14.45,23.50,29.00
644,507970,15.00,17.80,14.15,16.30,15.15,18.45,17.60
645,507981,19.95,25.00,22.00,21.35,21.75,26.00,26.55
646,507987,NA,NA,NA,NA,NA,NA,NA
647,507998,36.30,39.00,42.40,34.25,39.15,41.45,45.30
648,508136,129.50,171.05,165.00,160.25,177.00,168.00,167.15
649,508306,29.00,29.00,28.00,27.95,39.10,40.75,48.80
650,508486,"4,120.90","4,802.20","5,160.55","5,076.70","5,112.45","5,860.50","5,844.10"
651,508494,47.80,49.55,45.00,40.30,48.35,48.95,50.10
652,508571,55.15,50.15,41.50,NA,NA,41.50,43.00
653,508664,10.00,10.30,15.70,16.15,13.80,16.00,17.20
654,508670,NA,NA,993.15,NA,"1,287.70","1,412.90","1,483.50"
655,508807,239.00,317.00,321.35,400.80,397.90,415.70,420.20
656,508814,416.60,390.30,410.60,458.90,442.65,457.80,440.15
657,508867,NA,NA,NA,NA,NA,NA,NA
658,508869,"1,675.35","1,633.40","2,149.50","2,119.25","2,338.70","2,411.30","2,550.15"
659,508875,50.95,52.90,53.00,50.00,51.90,50.85,64.05
660,508905,26.00,27.90,28.50,27.10,30.50,34.95,36.70
661,508906,208.40,225.15,200.95,221.10,263.35,327.80,321.90
662,508918,29.45,33.25,NA,29.95,27.55,26.40,26.40
663,508922,8.04,13.46,11.97,13.03,11.50,12.51,14.30
664,508924,NA,NA,NA,NA,NA,NA,NA
665,508929,10.50,10.50,10.50,NA,9.49,9.02,NA
666,508933,22.50,26.65,23.65,27.25,44.25,38.30,41.05
667,508941,348.70,406.95,395.00,366.65,405.05,447.40,483.65
668,508954,33.00,45.80,43.45,45.15,50.35,45.30,55.00
669,508956,1.16,1.24,1.26,1.18,1.05,1.19,1.27
670,508961,NA,36.10,NA,33.40,31.75,NA,NA
671,508963,5.53,5.20,5.13,5.03,5.40,6.52,7.14
672,508969,1.08,0.95,1.10,2.25,1.60,1.37,1.41
673,508980,NA,NA,NA,NA,NA,NA,NA
674,508989,73.80,77.00,76.70,76.55,80.50,83.70,83.85
675,508993,NA,NA,NA,NA,NA,NA,NA
676,508996,0.86,1.67,1.51,1.13,0.79,1.61,2.04
677,509003,NA,NA,NA,NA,NA,NA,NA
678,509009,29.00,36.00,51.00,53.25,54.95,51.50,52.30
679,509015,7.10,NA,6.75,7.08,7.08,6.40,NA
680,509020,13.20,10.28,8.08,7.79,7.63,7.55,7.51
681,509026,57.85,54.50,54.00,54.00,56.70,58.70,55.00
682,509038,NA,19.00,19.05,NA,NA,18.75,18.75
683,509040,13.30,11.41,10.90,10.36,9.85,9.66,11.02
684,509046,NA,NA,NA,NA,NA,NA,NA
685,509048,2.95,4.00,4.04,4.20,4.60,6.38,7.83
686,509051,0.21,0.24,0.20,0.16,0.19,0.32,0.39
687,509053,1.86,2.63,3.93,5.82,5.38,3.78,5.00
688,509055,273.05,334.40,312.45,362.60,369.85,390.35,397.75
689,509069,3.17,3.56,3.60,4.24,4.02,3.40,3.65
690,509073,29.95,20.05,19.25,17.10,16.40,21.30,22.25
691,509077,17.30,19.40,17.35,16.30,20.00,23.85,26.80
692,509079,98.15,82.80,90.10,102.55,116.80,116.95,127.15
693,509084,58.00,59.40,57.00,55.00,54.00,48.45,NA
694,509099,NA,NA,NA,10.31,NA,NA,NA
695,509148,3.37,2.95,2.79,2.45,1.86,3.25,3.04
696,509152,700.10,700.00,724.50,775.00,805.05,872.05,899.00
697,509162,62.45,78.00,66.20,71.20,76.65,93.60,93.40
698,509196,33.50,31.80,28.00,31.60,42.00,31.50,35.00
699,509220,37.50,44.75,39.00,39.50,40.60,44.15,44.60
700,509243,"1,426.20","1,491.70","1,385.95","1,416.70","1,557.50","1,874.05","1,933.55"
701,509423,9.01,8.55,12.05,9.91,8.96,9.87,9.91
702,509438,"1,186.00","1,260.00","1,270.00","1,171.20","1,228.55","1,282.95","1,256.60"
703,509449,10.74,20.37,15.10,15.80,14.30,18.80,17.50
704,509470,"10,771.65","10,266.00","10,452.50","10,001.00","10,557.85","10,182.45","10,077.00"
705,509472,245.00,340.00,290.00,268.00,302.00,280.00,295.00
706,509480,526.45,537.70,583.95,622.65,648.40,759.35,810.30
707,509486,47.05,58.10,57.85,60.70,78.05,86.60,88.00
708,509488,164.95,189.80,195.20,176.20,243.65,303.50,334.55
709,509496,45.25,53.70,51.20,48.90,56.10,66.50,75.15
710,509525,564.20,606.50,585.65,585.80,653.10,664.65,644.10
711,509546,18.20,15.60,10.45,16.10,16.85,16.30,15.40
712,509557,"1,674.25","1,800.65","2,107.20","1,887.05","2,235.50","2,269.65","2,248.45"
713,509563,2.44,2.66,3.88,3.20,4.27,6.58,6.02
714,509567,204.45,218.75,204.90,208.55,280.25,270.65,277.50
715,509597,188.75,185.00,214.80,170.00,206.35,197.65,185.10
716,509631,732.65,855.60,726.30,676.20,804.30,924.65,"1,028.05"
717,509635,161.30,194.00,181.85,179.90,207.15,225.10,293.55
718,509650,NA,NA,35.15,NA,NA,NA,NA
719,509675,"1,238.25","1,627.15","1,696.10","1,729.10","2,039.00","2,284.90","2,181.10"
720,509692,100.30,100.00,93.00,92.55,98.20,132.35,143.25
721,509709,25.30,28.85,28.00,27.60,30.95,31.40,31.95
722,509715,55.05,66.60,58.90,60.90,70.15,70.50,71.25
723,509760,5.24,5.00,5.06,5.20,4.94,5.10,NA
724,509782,NA,NA,NA,NA,NA,NA,NA
725,509820,242.55,259.65,310.50,274.80,308.05,312.60,309.60
726,509835,6.12,7.80,8.40,7.90,6.40,6.14,6.98
727,509845,NA,855.60,NA,NA,NA,NA,NA
728,509870,NA,NA,NA,NA,NA,NA,NA
729,509874,57.40,69.40,66.00,70.25,70.85,89.60,98.00
730,509887,NA,NA,NA,215.25,NA,215.25,NA
731,509895,191.00,190.05,188.25,178.50,178.45,193.25,185.15
732,509910,NA,NA,NA,NA,NA,NA,NA
733,509917,NA,NA,NA,NA,NA,NA,NA
734,509930,"1,287.60","1,336.90","1,399.90","1,445.95","1,646.65","1,628.95","1,799.30"
735,509945,85.90,98.50,129.00,204.25,209.95,233.75,198.00
736,509953,50.40,50.40,NA,NA,52.80,47.70,NA
737,509966,"3,246.45","3,414.70","3,264.65","3,402.60","3,592.90","3,708.45","3,664.30"
738,510245,3.19,3.28,5.03,4.58,4.38,14.96,20.98
739,511000,1.55,1.47,1.47,1.00,0.92,0.90,0.91
740,511012,0.25,0.27,0.19,0.29,0.31,0.36,0.46
741,511018,NA,NA,NA,NA,NA,NA,NA
742,511034,65.80,71.90,77.85,70.45,88.15,86.40,89.30
743,511048,NA,NA,NA,NA,NA,NA,NA
744,511060,NA,NA,NA,NA,NA,NA,NA
745,511066,13.70,16.00,14.80,14.28,13.89,14.71,15.77
746,511072,13.55,14.17,12.86,15.91,27.05,29.65,25.70
747,511074,NA,NA,NA,NA,NA,NA,NA
748,511076,17.90,17.45,16.70,17.10,16.55,20.90,20.60
749,511096,NA,NA,NA,NA,NA,NA,NA
750,511108,79.70,92.20,92.90,77.35,79.55,112.80,131.30
751,511110,3.30,2.87,2.94,3.61,5.29,4.03,4.88
752,511116,0.19,0.19,0.19,0.19,0.19,0.22,0.28
753,511122,34.00,31.00,NA,NA,32.05,30.45,30.45
754,511131,5.50,5.80,6.00,5.44,4.91,5.92,5.31
755,511139,NA,12.56,NA,NA,NA,NA,13.83
756,511144,NA,NA,NA,NA,4.12,5.98,6.50
757,511147,14.90,17.53,14.00,13.57,14.32,14.85,15.15
758,511149,NA,13.46,NA,NA,NA,NA,13.99
759,511153,27.70,52.25,38.15,45.45,88.90,136.65,156.75
760,511176,12.87,13.75,13.70,14.25,17.65,17.70,17.90
761,511185,NA,NA,NA,NA,5.75,NA,NA
762,511187,0.72,0.67,0.67,NA,NA,0.60,0.63
763,511196,365.40,371.05,414.50,456.90,481.75,499.45,506.75
764,511200,60.40,NA,NA,60.00,60.00,62.00,NA
765,511208,3.67,4.01,3.80,4.88,3.98,4.92,5.30
766,511218,692.15,702.40,619.45,692.70,"1,071.10","1,046.25","1,249.70"
767,511243,202.50,232.30,248.85,273.10,389.50,387.85,427.05
768,511254,NA,NA,NA,NA,NA,NA,NA
769,511260,NA,NA,NA,NA,NA,NA,NA
770,511333,51.35,57.15,55.60,53.15,70.20,68.45,78.70
771,511355,4.22,3.65,3.78,3.42,3.83,4.35,5.33
772,511359,16.48,17.05,14.50,15.69,15.00,16.40,14.85
773,511367,4.10,NA,3.92,3.92,3.92,3.92,NA
774,511377,2.52,2.77,5.65,7.17,6.41,6.12,5.70
775,511389,1.83,1.95,2.08,4.01,6.20,6.25,6.67
776,511391,5.48,5.20,4.45,4.22,5.12,6.09,6.94
777,511401,2.94,2.94,2.94,3.08,NA,2.79,2.66
778,511411,72.20,58.60,45.05,35.00,36.30,59.10,72.90
779,511413,63.95,82.00,80.25,81.90,96.20,101.95,102.15
780,511431,28.30,28.05,29.05,28.25,38.40,69.10,66.50
781,511441,5.61,5.07,5.35,5.00,4.60,4.74,4.70
782,511447,3.65,3.45,3.45,3.35,3.49,3.20,3.19
783,511451,4.93,5.43,4.89,5.22,5.36,5.24,5.72
784,511463,10.78,13.06,14.48,14.73,11.70,11.56,13.31
785,511473,6.69,11.90,9.78,8.56,9.24,11.10,11.97
786,511493,1.70,1.70,1.78,NA,1.86,1.69,1.75
787,511501,14.25,16.34,19.90,19.50,17.70,16.95,18.50
788,511505,69.20,66.85,60.00,57.50,67.50,103.10,101.55
789,511507,4.38,4.50,4.02,2.23,1.74,2.38,3.31
790,511509,29.60,42.75,37.75,41.70,47.35,54.60,59.20
791,511523,7.13,8.15,8.55,8.25,8.10,7.60,8.09
792,511525,0.19,0.21,0.19,0.19,0.19,0.34,0.42
793,511533,26.10,38.85,31.00,35.65,28.65,38.15,41.60
794,511535,10.56,NA,10.04,6.69,NA,5.50,5.40
795,511539,NA,8.30,8.71,8.71,9.58,9.40,9.87
796,511543,5.60,5.01,5.65,5.73,5.32,5.00,4.75
797,511549,25.90,37.45,30.75,30.30,28.20,27.85,28.15
798,511551,23.00,25.70,24.70,24.50,35.75,37.50,41.25
799,511557,20.00,21.35,22.35,21.05,20.70,24.90,29.75
800,511559,21.80,25.25,27.55,20.25,28.10,27.60,28.70
801,511571,18.45,16.85,15.75,12.90,13.71,11.20,9.28
802,511577,9.46,NA,NA,8.20,9.14,10.00,NA
803,511585,2.62,2.24,2.05,1.95,2.05,2.10,2.09
804,511589,8.80,10.62,10.20,12.39,14.37,17.80,16.35
805,511593,4.04,2.72,1.85,1.76,1.72,3.47,3.94
806,511597,2.45,2.83,3.25,2.94,2.80,2.79,2.91
807,511601,6.44,8.10,13.00,12.03,10.61,14.37,14.84
808,511605,40.60,48.10,60.70,66.05,74.95,77.65,83.00
809,511609,15.79,10.40,12.14,10.80,10.05,10.45,10.26
810,511611,1.47,1.35,1.26,1.10,0.85,1.39,1.82
811,511628,29.60,34.35,48.60,42.00,57.95,51.00,48.00
812,511630,2.42,2.20,1.99,1.99,1.94,2.09,2.40
813,511634,NA,NA,NA,NA,NA,NA,NA
814,511654,7.87,9.03,8.71,7.81,6.78,7.98,8.68
815,511658,42.90,45.45,54.70,62.20,65.50,64.95,62.55
