,Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Close Jul 20,Close Aug 20,Close Sep 20,Close Oct 20,Close Nov 20,Close Dec 20,Close Jan 21
3587,540594,HEOFRD1126,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Regular,Active,B,10.0,INF179KC1AI8,,Equity,NA,NA,NA,NA,NA,NA,NA
3588,540595,TEJASNET,Tejas Networks Ltd,Active,A,10.0,INE010J01012,Other Telecom Services,Equity,57.45,60.70,72.95,89.80,102.95,137.45,134.25
3589,540596,ERIS,Eris Lifesciences Ltd,Active,A,1.0,INE406M01024,Pharmaceuticals,Equity,491.65,482.10,538.40,500.10,522.15,579.90,610.50
3590,540597,CONTAINER,Containerway International Ltd,Active,Z,10.0,INE319U01014,Transportation - Logistics,Equity,NA,3.88,3.88,NA,NA,NA,NA
3591,540602,GTPL,GTPL Hathway Ltd,Active,B,10.0,INE869I01013,Other Telecom Services,Equity,84.95,98.35,86.50,114.10,120.55,133.55,160.20
3592,540611,AUBANK,AU Small Finance Bank Ltd,Active,A,10.0,INE949L01017,Banks,Equity,742.55,667.35,654.15,775.80,837.25,852.20,897.75
3593,540612,ICICILOVOL,ICICI Prudential Nifty Low Vol 30 ETF,Active,B,10.0,INF109KB10T8,,Equity,NA,NA,NA,NA,NA,NA,NA
3594,540613,GEL,Gautam Exim Ltd,Active,M,10.0,INE721X01015,Comm.Trading  & Distribution,Equity,36.75,38.85,45.70,NA,46.30,46.80,46.15
3595,540614,GGENG,G G Engineering Ltd,Active,B,10.0,INE694X01014,Heavy Electrical Equipment,Equity,51.90,61.00,70.45,79.15,77.85,117.45,116.15
3596,540615,7NR,7NR Retail Ltd,Active,T,10.0,INE413X01019,Specialty Retail,Equity,9.34,8.90,6.94,5.34,6.59,8.76,7.64
3597,540621,BHAGYAPROP,Bhagyanagar Properties Ltd,Active,B,2.0,INE363W01018,Realty,Equity,22.80,21.80,22.05,23.00,23.00,23.90,23.75
3598,540626,IPRU2987,ICICI PRUDENTIAL VALUE FUND-SERIES 15-CUMULATIVE,Active,B,10.0,INF109KB16S7,,Equity,NA,NA,NA,NA,NA,NA,NA
3599,540627,IPRU2988,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIVIDEND PAYOUT,Active,B,10.0,INF109KB17S5,,Equity,NA,NA,NA,NA,NA,NA,NA
3600,540629,IPRU9189,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN CUMULATIVE,Active,B,10.0,INF109KB18S3,,Equity,NA,NA,NA,NA,NA,NA,NA
3601,540631,IPRU9190,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN DIVIDEND PAYOUT,Active,B,10.0,INF109KB19S1,,Equity,NA,NA,NA,NA,NA,NA,NA
3602,540634,HEOFDG1100,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-GROWTH OPTION,Active,B,10.0,INF179KC1AJ6,,Equity,NA,NA,NA,NA,NA,NA,NA
3603,540635,HEOFDD1100,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-DIVIDEND PAYOUT OPTION,Active,B,10.0,INF179KC1AK4,,Equity,NA,NA,NA,NA,NA,NA,NA
3604,540636,HEOFRG1100,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-GROWTH OPTION,Active,B,10.0,INF179KC1AL2,,Equity,NA,NA,NA,NA,NA,NA,NA
3605,540637,HEOFRD1100,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-DIVIDEND PAYOUT OPTION,Active,B,10.0,INF179KC1AM0,,Equity,NA,NA,NA,NA,NA,NA,NA
3606,540642,SALASAR,Salasar Techno Engineering Ltd,Active,B,10.0,INE170V01019,Construction & Engineering,Equity,194.05,166.70,197.35,199.75,204.30,236.60,279.70
3607,540647,GANGESSEC,Ganges Securities Ltd,Active,B,10.0,INE335W01016,Investment Companies,Equity,31.00,35.25,44.70,42.25,46.75,60.35,57.45
3608,540648,PALASHSEC,Palash Securities Ltd,Active,T,10.0,INE471W01019,Investment Companies,Equity,29.35,29.00,33.00,29.30,30.45,40.00,44.45
3609,540649,AVADHSUGAR,Avadh Sugar & Energy Ltd,Active,B,10.0,INE349W01017,Sugar,Equity,167.70,185.65,180.05,182.70,200.75,214.40,220.00
3610,540650,MAGADHSUGAR,Magadh Sugar & Energy Ltd,Active,B,10.0,INE347W01011,Sugar,Equity,123.05,120.05,117.40,109.70,110.25,116.50,114.85
3611,540651,JIGAR,Jigar Cables Ltd,Active,M,10.0,INE943X01015,Other Elect.Equip./ Prod.,Equity,23.00,24.70,23.20,23.10,24.25,20.05,20.00
3612,540652,CTCL,Captain Technocast Ltd,Active,M,10.0,INE931X01010,Other Industrial Goods,Equity,NA,17.90,17.60,NA,NA,NA,NA
3613,540653,SINTEXPLAST,Sintex Plastics Technology Ltd,Active,T,1.0,INE501W01021,Comm.Trading  & Distribution,Equity,2.46,2.43,2.24,2.45,2.45,3.14,3.69
3614,540654,GSTL,Globalspace Technologies Ltd,Active,T,10.0,INE632W01016,IT Consulting & Software,Equity,75.15,95.90,79.05,68.30,55.50,59.60,65.60
3615,540669,UTINEXT50,UTI Nifty Next 50 ETF,Active,B,10.0,INF789FC1N82,,Equity,NA,NA,NA,NA,NA,NA,NA
3616,540671,AXISAHDGG,Axis Equity Advantage Fund - Series 2 Direct Plan - Growth,Active,B,10.0,INF846K01A86,,Equity,NA,NA,NA,NA,NA,NA,NA
3617,540672,AXISAHGPG,Axis Equity Advantage Fund - Series 2 Regular Plan - Growth,Active,B,10.0,INF846K01A94,,Equity,NA,NA,NA,NA,NA,NA,NA
3618,540673,SIS,Security and Intelligence Services (India) Ltd,Active,A,5.0,INE285J01028,Sp.Consumer Services,Equity,360.55,364.40,367.35,371.75,445.90,429.20,419.25
3619,540678,COCHINSHIP,Cochin Shipyard Ltd,Active,A,10.0,INE704P01017,Shipping,Equity,328.90,333.05,336.50,339.30,369.30,371.75,391.70
3620,540679,SMSLIFE,SMS Lifesciences India Ltd,Active,B,10.0,INE320X01016,Pharmaceuticals,Equity,337.05,447.50,622.00,588.60,585.30,653.50,599.40
3621,540680,KIOCL,KIOCL Ltd,Active,B,10.0,INE880L01014,Iron & Steel/Interm.Products,Equity,127.15,134.70,124.95,113.00,115.25,138.40,138.25
3622,540681,CHOTHANI,Chothani Foods Ltd,Active,M,10.0,INE344X01016,Packaged Foods,Equity,NA,4.42,3.98,NA,NA,NA,NA
3623,540682,IPRU2991,ICICI Prudential Value Fund - Series 16 - Cumulative Option,Active,B,10.0,INF109KB15T7,,Equity,NA,NA,NA,NA,NA,NA,NA
3624,540683,IPRU2992,ICICI Prudential Value Fund - Series 16 - Dividend Payout Option,Active,B,10.0,INF109KB16T5,,Equity,NA,NA,NA,NA,NA,NA,NA
3625,540684,IPRU9193,ICICI Prudential Value Fund - Series 16 - Direct Plan Cumulative Option,Active,B,10.0,INF109KB17T3,,Equity,NA,NA,NA,NA,NA,NA,NA
3626,540685,IPRU9194,ICICI Prudential Value Fund - Series 16 - Direct Plan Dividend Payout Option,Active,B,10.0,INF109KB18T1,,Equity,NA,NA,NA,NA,NA,NA,NA
3627,540686,SMRUTHIORG,Smruthi Organics Ltd,Active,X,10.0,INE172E01011,Pharmaceuticals,Equity,180.85,250.00,280.00,319.00,334.00,477.35,671.55
3628,540691,ABCAPITAL,Aditya Birla Capital Ltd,Active,A,10.0,INE674K01013,Holding Companies,Equity,54.10,61.25,62.25,64.75,88.20,85.00,90.80
3629,540692,APEX,Apex Frozen Foods Ltd,Active,A,10.0,INE346W01013,Packaged Foods,Equity,226.90,258.70,245.00,249.80,289.95,305.80,303.75
3630,540693,SHISHIND,Shish Industries Ltd,Active,M,10.0,INE145Y01015,Plastic Products,Equity,43.00,46.00,48.00,59.50,67.00,41.40,34.90
3631,540694,ANG,ANG Lifesciences India Ltd,Active,M,10.0,INE236W01016,Healthcare Services,Equity,41.45,44.50,49.75,49.60,77.55,76.00,79.00
3632,540695,DWL,Dhruv Wellness Ltd,Active,MT,10.0,INE109Y01011,Comm.Trading  & Distribution,Equity,NA,82.85,NA,NA,NA,NA,NA
3633,540696,KCDGROUP,KCD Industries India Ltd,Active,XT,5.0,INE185U01027,Comm.Trading  & Distribution,Equity,85.00,90.00,85.50,82.00,76.00,53.65,39.55
3634,540697,AMFL,A & M Febcon Ltd,Active,B,10.0,INE319X01018,Industrial Machinery,Equity,4.35,3.08,2.55,1.38,2.21,2.14,2.09
3635,540699,DIXON,Dixon Technologies (India) Ltd,Active,A,10.0,INE935N01012,Consumer Electronics,Equity,"7,629.35","8,098.10","8,749.65","9,317.20","11,916.00","13,437.05","14,819.75"
3636,540700,BRNL,Bharat Road Network Ltd,Active,B,10.0,INE727S01012,Roads & Highways,Equity,34.65,34.05,31.00,29.35,30.10,37.30,35.25
3637,540701,DCAL,Dishman Carbogen Amcis Ltd,Active,A,2.0,INE385W01011,Pharmaceuticals,Equity,196.55,176.15,156.70,151.65,144.70,138.55,140.00
3638,540702,LASA,Lasa Supergenerics Ltd,Active,B,10.0,INE670X01014,Healthcare Services,Equity,50.50,66.85,67.45,71.55,84.95,84.40,91.15
3639,540703,PROVESTSER,Provestment Services Ltd,Active,X,10.0,INE438C01010,Consulting Services,Equity,13.55,11.80,11.68,15.08,13.60,8.70,11.02
3640,540704,MATRIMONY,Matrimony.com Ltd,Active,B,5.0,INE866R01028,Internet Software & Services,Equity,565.20,551.10,663.65,653.60,728.85,908.65,829.95
3641,540709,RELHOME,Reliance Home Finance Ltd,Active,T,10.0,INE217K01011,Housing Finance,Equity,2.08,2.13,1.82,1.92,2.04,2.62,2.56
3642,540710,CAPACITE,Capacite Infraprojects Ltd,Active,B,10.0,INE264T01014,Construction & Engineering,Equity,93.20,127.15,117.50,135.55,182.95,181.50,176.85
3643,540711,IPRU3003,ICICI PRUDENTIAL VALUE FUND SERIES 17 - CUMULATIVE OPTION,Active,B,10.0,INF109KB11W0,,Equity,NA,NA,NA,NA,NA,NA,NA
3644,540712,IPRU3004,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIVIDEND OPTION,Active,B,10.0,INF109KB12W8,,Equity,NA,NA,NA,NA,NA,NA,NA
3645,540713,IPRU9205,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN CUMULATIVE OPTION,Active,B,10.0,INF109KB19V5,,Equity,NA,NA,NA,NA,NA,NA,NA
3646,540714,IPRU9206,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN DIVIDEND OPTION,Active,B,10.0,INF109KB10W2,,Equity,NA,NA,NA,NA,NA,NA,NA
3647,540715,SAGAR,Sagar Diamonds Ltd,Active,M,10.0,INE146Y01013,Other Apparels & Accessories,Equity,7.90,6.80,6.74,6.70,8.50,10.00,10.13
3648,540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,Active,A,10.0,INE765G01017,General Insurance,Equity,"1,300.70","1,256.55","1,300.20","1,235.90","1,455.75","1,520.75","1,609.80"
3649,540717,PQIF,Polo Queen Industrial and Fintech Ltd,Active,X,10.0,INE689M01017,Comm.Trading  & Distribution,Equity,12.15,NA,7.67,7.28,7.46,6.74,6.09
3650,540718,AKM,AKM Lace and Embrotex Ltd,Active,M,10.0,INE777X01017,Textiles,Equity,NA,14.40,NA,NA,NA,NA,NA
3651,540719,SBILIFE,SBI Life Insurance Company Ltd,Active,A,10.0,INE123W01016,Life Insurance,Equity,912.65,827.25,811.25,769.90,846.30,904.25,934.75
3652,540724,DIAMONDYD,Prataap Snacks Ltd,Active,A,5.0,INE393P01035,Packaged Foods,Equity,531.30,604.10,605.95,600.55,650.50,669.60,667.50
3653,540725,SISL,Share India Securities Ltd,Active,B,10.0,INE932X01018,Other Financial Services,Equity,98.20,90.00,103.85,99.15,105.45,180.35,200.25
3654,540726,TTFL,Trident Texofab Ltd,Active,B,10.0,INE071Y01013,Comm.Trading  & Distribution,Equity,75.00,28.00,28.75,25.00,29.90,30.95,29.95
3655,540727,POOJA,Poojawestern Metaliks Ltd,Active,M,10.0,INE973X01012,Other Industrial Products,Equity,NA,NA,13.80,16.30,22.00,28.50,NA
3656,540728,SAYAJIIND,Sayaji Industries Ltd,Active,X,5.0,INE327G01032,Diversified,Equity,116.90,108.10,103.50,103.00,137.00,130.05,135.00
3657,540729,VANTABIO,Vanta Bioscience Ltd,Active,M,10.0,INE695X01011,Pharmaceuticals,Equity,132.95,161.00,184.90,156.05,146.00,130.00,130.00
3658,540730,MEHAI,Mehai Technology Ltd,Active,T,10.0,INE062Y01012,Comm.Trading  & Distribution,Equity,25.90,32.35,20.10,14.15,11.51,25.96,36.40
3659,540735,IRIS,IRIS Business Services Ltd,Active,M,10.0,INE864K01010,IT Software Products,Equity,24.70,28.25,27.25,31.50,32.00,35.00,38.50
3660,540737,SGRL,Shree Ganesh Remedies Ltd,Active,B,10.0,INE414Y01015,Pharmaceuticals,Equity,95.00,131.00,142.50,122.50,149.95,164.90,166.95
3661,540738,STL,Shreeji Translogistics Ltd,Active,M,10.0,INE402Y01010,Transportation - Logistics,Equity,33.00,33.00,30.25,30.10,27.00,33.00,NA
3662,540739,ABSLRIF5RG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Growth,Active,B,10.0,INF209KB1IZ0,,Equity,NA,NA,NA,NA,NA,NA,NA
3663,540740,ABSLRIF5RD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Dividend Payout,Active,B,10.0,INF209KB1JA1,,Equity,NA,NA,NA,NA,NA,NA,NA
3664,540741,ABSLRIF5DG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Growth,Active,B,10.0,INF209KB1JB9,,Equity,NA,NA,NA,NA,NA,NA,NA
3665,540742,ABSLRIF5DD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Dividend Payout,Active,B,10.0,INF209KB1JC7,,Equity,NA,NA,NA,NA,NA,NA,NA
3666,540743,GODREJAGRO,Godrej Agrovet Ltd,Active,A,10.0,INE850D01014,Other Agricultural Products,Equity,458.70,487.05,508.10,515.40,509.90,535.05,532.65
3667,540744,MESCON,Mideast Integrated Steels Ltd,Active,Z,10.0,INE170N01016,Iron & Steel/Interm.Products,Equity,4.85,5.45,4.95,4.59,4.52,5.69,6.18
3668,540749,MASFIN,MAS Financial Services Ltd,Active,A,10.0,INE348L01012,Finance (including NBFCs),Equity,641.75,819.40,795.95,829.05,"1,065.20",942.50,907.80
3669,540750,IEX,Indian Energy Exchange Ltd,Active,A,1.0,INE022Q01020,Electric Utilities,Equity,179.35,192.65,207.65,191.30,217.85,227.70,225.40
3670,540755,GICRE,General Insurance Corporation of India,Active,A,5.0,INE481Y01014,General Insurance,Equity,143.75,146.90,121.05,117.95,141.05,139.00,146.75
3671,540756,KAARYAFSL,Kaarya Facilities and Services Ltd,Active,M,10.0,INE282Y01016,Sp.Consumer Services,Equity,8.81,6.45,5.35,9.40,13.83,22.19,24.90
3672,540757,SCPL,Sheetal Cool Products Ltd,Active,M,10.0,INE501Y01019,Packaged Foods,Equity,109.60,150.55,172.50,173.50,161.00,164.00,173.70
3673,540762,TIINDIA,Tube Investments of India Ltd,Active,A,1.0,INE974X01010,Auto Parts & Equipment,Equity,508.80,648.15,606.20,654.35,822.40,804.40,839.35
3674,540763,IPRU3013,ICICI Prudential Value Fund Series 18 - Cumulative Option,Active,B,10.0,INF109KB11Y6,,Equity,NA,NA,NA,NA,NA,NA,NA
3675,540764,IPRU3014,ICICI Prudential Value Fund Series 18 - Dividend Payout Option,Active,B,10.0,INF109KB12Y4,,Equity,NA,NA,NA,NA,NA,NA,NA
3676,540765,IPRU9215,ICICI Prudential Value Fund Series 18 - Direct Plan Cumulative Option,Active,B,10.0,INF109KB13Y2,,Equity,NA,NA,NA,NA,NA,NA,NA
3677,540766,IPRU9216,ICICI Prudential Value Fund Series 18 - Direct Plan Dividend Payout Option,Active,B,10.0,INF109KB14Y0,,Equity,NA,NA,NA,NA,NA,NA,NA
3678,540767,NAM-INDIA,Nippon Life India Asset Management Ltd,Active,A,10.0,INE298J01013,Asset Management Cos.,Equity,266.20,272.75,261.95,271.60,290.20,298.00,309.60
3679,540768,MAHLOG,Mahindra Logistics Ltd,Active,A,10.0,INE766P01016,Transportation - Logistics,Equity,297.75,357.85,342.80,356.80,394.90,414.05,445.65
3680,540769,NIACL,The New India Assurance Company Ltd,Active,A,5.0,INE470Y01017,General Insurance,Equity,112.95,113.80,104.55,101.30,117.45,128.75,134.65
3681,540774,IFGLEXPOR,IFGL Refractories Ltd,Active,B,10.0,INE133Y01011,Other Industrial Goods,Equity,107.50,146.10,151.00,142.90,174.60,300.60,260.50
3682,540775,KHADIM,Khadim India Ltd,Active,B,10.0,INE834I01025,Footwear,Equity,109.40,120.30,116.10,106.70,115.65,125.65,133.30
3683,540776,5PAISA,5paisa Capital Ltd,Active,B,10.0,INE618L01018,Other Financial Services,Equity,345.45,374.00,352.45,324.25,324.20,300.80,344.45
3684,540777,HDFCLIFE,HDFC Life Insurance Company Ltd,Active,A,10.0,INE795G01014,Life Insurance,Equity,627.20,574.95,561.20,589.90,647.65,676.30,725.10
3685,540782,SBRANDS,Sanghvi Brands Ltd,Active,M,10.0,INE204Y01010,Hotels,Equity,4.68,3.79,3.50,4.60,4.85,10.04,12.15
3686,540786,SHARIKA,Sharika Enterprises Ltd,Active,M,10.0,INE669Y01014,Other Elect.Equip./ Prod.,Equity,18.75,21.75,28.25,34.00,33.50,30.00,32.00
3687,540787,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC,Active,B,10.0,INF109KB15Y7,,Equity,NA,NA,NA,NA,NA,NA,NA
3688,540789,DNAMEDIA,Diligent Media Corporation Ltd,Active,T,1.0,INE016M01021,Advertising & Media,Equity,0.55,0.57,0.49,0.38,0.35,0.54,0.63
3689,540795,DYNAMIC,Dynamic Cables Ltd,Active,B,10.0,INE600Y01019,Other Elect.Equip./ Prod.,Equity,24.10,25.00,28.80,27.10,26.45,33.20,32.85
3690,540796,RATNABHUMI,Ratnabhumi Developers Ltd,Active,M,10.0,INE821Y01011,Realty,Equity,66.00,46.00,43.05,46.00,45.40,53.00,70.00
3691,540797,SHALBY,Shalby Ltd,Active,B,10.0,INE597J01018,Healthcare Facilities,Equity,73.10,82.10,88.20,90.55,105.10,108.65,115.45
3692,540798,FSC,Future Supply Chain Solutions Ltd,Active,A,10.0,INE935Q01015,Transportation - Logistics,Equity,150.15,158.60,104.80,86.10,102.20,103.50,100.45
3693,540809,MRCEXIM,MRC Exim Ltd,Active,M,10.0,INE333Y01017,Comm.Trading  & Distribution,Equity,6.50,6.00,5.77,5.50,5.00,4.60,4.00
3694,540811,DML,Diggi Multitrade Ltd,Active,M,10.0,INE158R01012,Comm.Trading  & Distribution,Equity,NA,8.50,NA,NA,NA,6.85,NA
3695,540821,SADHNA,Sadhna Broadcast Ltd,Active,X,10.0,INE994R01010,Broadcasting & Cable TV,Equity,9.93,9.35,9.34,9.34,NA,9.00,9.45
3696,540823,VITESSE,Vitesse Agro Ltd,Active,XT,10.0,INE550U01014,Comm.Trading  & Distribution,Equity,51.15,55.30,72.30,87.25,74.90,66.50,61.10
3697,540824,ASTRON,Astron Paper & Board Mill Ltd,Active,B,10.0,INE646X01014,Paper & Paper Products,Equity,38.90,42.50,47.65,46.50,44.75,51.85,51.00
3698,540825,NCBFIVBCD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C DR DVP 20MR21,Active,B,10.0,INF204KB1ST7,,Equity,NA,NA,NA,NA,NA,NA,NA
3699,540826,NCBFIVCG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C RG GWTH 20MR21,Active,B,10.0,INF204KB1SQ3,,Equity,NA,NA,NA,NA,NA,NA,NA
3700,540827,NCBFIVBCG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C DR GWTH 20MR21,Active,B,10.0,INF204KB1SS9,,Equity,NA,NA,NA,NA,NA,NA,NA
3701,540828,NCBFIVCD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C RG DVP 20MR21,Active,B,10.0,INF204KB1SR1,,Equity,NA,NA,NA,NA,NA,NA,NA
3702,540829,CHANDRIMA,Chandrima Mercantiles Ltd,Active,XT,10.0,INE371F01016,Comm.Trading  & Distribution,Equity,NA,27.00,35.75,17.00,11.80,8.00,6.97
3703,540843,RITHWIKFMS,Rithwik Facility Management Services Ltd,Active,M,10.0,INE819Y01015,Sp.Consumer Services,Equity,48.00,50.00,48.50,46.00,43.00,39.20,42.40
3704,540850,JFL,Jhandewalas Foods Ltd,Active,MT,10.0,INE841Y01019,Packaged Foods,Equity,7.25,8.00,6.58,7.66,6.15,6.78,6.50
3705,540861,IPRU3018,ICICI PRUDENTIAL VALUE FUND - SERIES 19 - CUMULATIVE OPTION,Active,B,10.0,INF109KB16Z2,,Equity,NA,NA,NA,NA,NA,NA,NA
3706,540862,IPRU3019,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIVIDEND PAYOUT OPTION,Active,B,10.0,INF109KB17Z0,,Equity,NA,NA,NA,NA,NA,NA,NA
3707,540863,IPRU9220,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIRECT PLAN CUMULATIVE OPTION,Active,B,10.0,INF109KB18Z8,,Equity,NA,NA,NA,NA,NA,NA,NA
3708,540864,IPRU9221,ICICI PRUDENTIAL VALUE FUND - SERIES 19  -DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,B,10.0,INF109KB19Z6,,Equity,NA,NA,NA,NA,NA,NA,NA
3709,540879,APOLLO,Apollo Micro Systems Ltd,Active,B,10.0,INE713T01010,Defence,Equity,123.20,121.15,114.30,105.00,117.50,123.95,147.55
3710,540896,NCBFIVDDD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD DR DVP 18JN21,Active,B,10.0,INF204KB1TJ6,,Equity,NA,NA,NA,NA,NA,NA,NA
3711,540897,NCBFIVDG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD RG GWTH 18JN21,Active,B,10.0,INF204KB1TG2,,Equity,NA,NA,NA,NA,NA,NA,NA
3712,540898,NCBFIVDDG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD DR GWTH 18JN21,Active,B,10.0,INF204KB1TI8,,Equity,NA,NA,NA,NA,NA,NA,NA
3713,540899,NCBFIVDD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD RG DVP 18JN21,Active,B,10.0,INF204KB1TH0,,Equity,NA,NA,NA,NA,NA,NA,NA
3714,540900,NEWGEN,Newgen Software Technologies Ltd,Active,A,10.0,INE619B01017,IT Consulting & Software,Equity,174.45,200.70,216.95,259.20,270.55,269.10,297.35
3715,540901,PRAXIS,Praxis Home Retail Ltd,Active,B,5.0,INE546Y01022,Specialty Retail,Equity,31.10,32.15,38.30,30.70,35.45,47.30,51.45
3716,540902,AMBER,Amber Enterprises India Ltd,Active,A,10.0,INE371P01015,Consumer Electronics,Equity,"1,481.05","1,733.15","2,037.00","2,176.00","2,398.00","2,355.15","2,600.00"
3717,540904,TIRUFOAM,Tirupati Foam Ltd,Active,X,10.0,INE115G01015,Furniture-Furnishing-Paints,Equity,36.80,NA,36.25,NA,36.00,38.00,43.90
3718,540914,SRUSTEELS,SRU Steels Ltd,Active,XT,10.0,INE425C01017,Comm.Trading  & Distribution,Equity,NA,NA,NA,NA,NA,NA,NA
3719,540923,AML,Ashoka Metcast Ltd,Active,M,10.0,INE760Y01011,Construction & Engineering,Equity,2.09,2.20,1.90,2.42,2.23,3.15,3.08
3720,540935,GALAXYSURF,Galaxy Surfactants Ltd,Active,A,10.0,INE600K01018,Specialty Chemicals,Equity,"1,619.45","1,750.15","1,895.30","1,638.30","1,937.35","1,999.75","2,192.25"
3721,540936,GGL,Gautam Gems Ltd,Active,B,10.0,INE063Z01017,Comm.Trading  & Distribution,Equity,52.30,55.00,38.60,28.25,25.00,27.50,33.70
3722,540937,MEDICO,Medico Remedies Ltd,Active,M,10.0,INE630Y01016,Pharmaceuticals,Equity,75.00,72.95,78.00,76.15,75.10,NA,75.00
3723,540938,GUJHYSPIN,Gujarat Hy-Spin Ltd,Active,M,10.0,INE578V01013,Textiles,Equity,3.00,3.00,4.00,5.00,5.59,6.50,NA
3724,540947,IPRU3034,ICICI Prudential Value Fund - Series 20 - Cumulative Option,Active,B,10.0,INF109KC1333,,Equity,NA,NA,NA,NA,NA,NA,NA
3725,540949,IPRU3035,ICICI Prudential Value Fund - Series 20 - Dividend Option,Active,B,10.0,INF109KC1341,,Equity,NA,NA,NA,NA,NA,NA,NA
3726,540950,IPRU9236,ICICI Prudential Value Fund - Series 20 - Direct Plan Cumulative Option,Active,B,10.0,INF109KC1358,,Equity,NA,NA,NA,NA,NA,NA,NA
3727,540951,IPRU9237,ICICI Prudential Value Fund - Series 20 - Direct Plan Dividend Option,Active,B,10.0,INF109KC1366,,Equity,NA,NA,NA,NA,NA,NA,NA
3728,540952,LAL,Lorenzini Apparels Ltd,Active,M,10.0,INE740X01015,Other Apparels & Accessories,Equity,5.82,6.00,5.40,5.75,5.15,8.00,8.05
3729,540953,KENVI,Kenvi Jewels Ltd,Active,M,10.0,INE923Y01015,Other Apparels & Accessories,Equity,NA,NA,NA,16.75,13.50,NA,11.00
3730,540954,IWP,The Indian Wood Products Company Ltd,Active,XT,2.0,INE586E01020,Forest Products,Equity,26.90,26.65,25.50,23.15,31.80,28.45,28.55
3731,540955,TDSL,Tasty Dairy Specialities Ltd,Active,B,10.0,INE773Y01014,Packaged Foods,Equity,17.50,18.30,20.95,23.00,23.65,26.85,26.75
3732,540956,BHATIA,Bhatia Communications & Retail (India) Ltd,Active,B,10.0,INE341Z01017,Specialty Retail,Equity,69.50,67.75,74.00,73.75,76.00,74.50,66.55
3733,540961,SHIVAMILLS,Shiva Mills Ltd,Active,B,10.0,INE644Y01017,Textiles,Equity,22.30,23.55,24.30,22.70,26.00,32.30,40.20
3734,540975,ASTERDM,Aster DM Healthcare Ltd,Active,A,10.0,INE914M01019,Healthcare Services,Equity,132.05,130.30,132.55,134.05,168.15,166.00,165.65
3735,540980,YSL,The Yamuna Syndicate Ltd,Active,XT,100.0,INE868X01014,Comm.Trading  & Distribution,Equity,"8,649.95","9,500.00","9,000.00","8,101.30","8,650.00","9,000.00","9,979.95"
3736,540981,KTKIND4RG,Kotak India Growth Fund   Series 4 - Regular Plan Growth Option,Active,B,10.0,INF174K017S3,,Equity,NA,NA,NA,NA,NA,NA,NA
3737,540982,KTKIND4RD,Kotak India Growth Fund   Series 4 - Regular Plan Dividend Option,Active,B,10.0,INF174K018S1,,Equity,NA,NA,NA,NA,NA,NA,NA
3738,540983,KTKIND4DD,KOTAK INDIA GROWTH FUND SERIES 4 DIRECT PLAN DIVIDEND OPTION,Active,B,10.0,INF174K010T6,,Equity,NA,NA,NA,NA,NA,NA,NA
3739,540984,KTKIND4DG,Kotak India Growth Fund   Series 4 - Direct Plan Growth Option,Active,B,10.0,INF174K019S9,,Equity,NA,NA,NA,NA,NA,NA,NA
3740,541005,KANCOTEA,Kanco Tea & Industries Ltd,Active,X,10.0,INE398L01017,Tea & Coffee,Equity,32.50,32.95,33.10,29.00,49.20,59.35,65.00
